votesmart_candidate_id,candidate,election_year,election_description,section,question,option_number,option_text,raw_answer,selected,source_type,source_url,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,response_sign,ideology_score,score_eligible
101243,Trip Pittman,2014.0,Alabama State Legislative Election 2014 Political Courage Test,Abortion & Reproductive Issues:,,1,a) Do you generally support pro-choice or pro-life legislation?,Pro-life,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,abortion_general_pro_life,abortion_position,1.0,high,binary,rule_mapped,1.0,1.0,True
101243,Trip Pittman,2014.0,Alabama State Legislative Election 2014 Political Courage Test,Abortion & Reproductive Issues:,,2,b) Should abortions be illegal after the first trimester of pregnancy?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,abortion_after_first_trimester_ban,abortion_position,1.0,medium,binary,rule_mapped,1.0,1.0,True
101243,Trip Pittman,2014.0,Alabama State Legislative Election 2014 Political Courage Test,Abortion & Reproductive Issues:,,3,c) Should abortion be legal when the pregnancy resulted from incest or rape?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,abortion_rape_incest_exception,abortion_position,-1.0,medium,binary,rule_mapped,1.0,-1.0,True
101243,Trip Pittman,2014.0,Alabama State Legislative Election 2014 Political Courage Test,Abortion & Reproductive Issues:,,4,d) Should abortion be legal when the life of the woman is endangered?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,abortion_life_exception,abortion_position,-1.0,medium,binary,rule_mapped,1.0,-1.0,True
101243,Trip Pittman,2014.0,Alabama State Legislative Election 2014 Political Courage Test,Abortion & Reproductive Issues:,,5,e) Do you support requiring parental notification before an abortion is performed on a minor?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,abortion_parental_notification,abortion_position,1.0,high,binary,rule_mapped,1.0,1.0,True
101243,Trip Pittman,2014.0,Alabama State Legislative Election 2014 Political Courage Test,Abortion & Reproductive Issues:,,6,f) Do you support requiring parental consent before an abortion is performed on a minor?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,abortion_parental_consent,abortion_position,1.0,high,binary,rule_mapped,1.0,1.0,True
101243,Trip Pittman,2014.0,Alabama State Legislative Election 2014 Political Courage Test,Abortion & Reproductive Issues:,,7,g) Do you support the prohibition of public funds for abortion procedures?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,abortion_public_funding_prohibition,abortion_position,1.0,high,binary,rule_mapped,1.0,1.0,True
101243,Trip Pittman,2014.0,Alabama State Legislative Election 2014 Political Courage Test,Abortion & Reproductive Issues:,,8,h) Do you support the prohibition of public funds for organizations that perform abortions?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,abortion_public_funding_prohibition,abortion_position,1.0,high,binary,rule_mapped,1.0,1.0,True
101243,Trip Pittman,2014.0,Alabama State Legislative Election 2014 Political Courage Test,Abortion & Reproductive Issues:,,9,i) Other or expanded principles:,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,,,,,,unmapped,,,False
101243,Trip Pittman,2014.0,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",1,a) Education (higher),Slightly Increase,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman,spending_higher_education,education_position,-1.0,high,ordinal,rule_mapped,0.5,-0.5,True
