county_key,precinct_key,dem_votes,rep_votes,two_party_votes,pres_dem_margin
JEFFERSON,PREC 4220 - IRONDALE SENIOR CI,816,306,1122,45.45454545454545
JEFFERSON,PREC 4230 - GUIDING LIGHT CHUR,339,408,747,-9.236947791164658
JEFFERSON,PREC 4240 - IRONDALE CITY HALL,329,334,663,-0.7541478129713424
JEFFERSON,PREC 4250 - TRAFFORD CITY HALL,38,481,519,-85.35645472061657
JEFFERSON,PREC 5010 - HOOVER PARK & RECR,2522,1080,3602,40.03331482509717
JEFFERSON,PREC 5020 - VESTAVIA HILLS UNI,857,2398,3255,-47.34254992319509
JEFFERSON,PREC 5030 - SHADES MTN COMMUNI,985,1953,2938,-32.94758339006127
JEFFERSON,PREC 5035 - FULLNESS CHRISTIAN,315,480,795,-20.754716981132077
JEFFERSON,PREC 5040 - METROPOLITAN CHURC,697,2884,3581,-61.07232616587545
JEFFERSON,PREC 5050 - HOMEWOOD PUBLIC LI,1490,1648,3138,-5.035054174633524
JEFFERSON,PREC 5060 - SAINT PETER THE AP,1312,1561,2873,-8.666898712147582
JEFFERSON,PREC 5070 - CAHABA HEIGHTS BAP,1043,1987,3030,-31.155115511551156
JEFFERSON,PREC 5080 - BROOKWOOD BAPTIST,863,2007,2870,-39.86062717770035
JEFFERSON,PREC 5090 - LEEDS FIRST UNITED,761,2499,3260,-53.31288343558282
JEFFERSON,PREC 5100 - BLUFF PARK UNITED,1198,1526,2724,-12.041116005873715
JEFFERSON,PREC 5110 - MOUNTAIN BROOK CIT,838,2124,2962,-43.416610398379476
JEFFERSON,PREC 5120 - HORIZON CHURCH,704,1265,1969,-28.491620111731844
JEFFERSON,PREC 5130 - MOUNTAIN BROOK COM,601,1672,2273,-47.11834579850418
JEFFERSON,PREC 5140 - LIBERTY PARK BAPTI,828,2459,3287,-49.61971402494676
JEFFERSON,PREC 5150 - MCELWAIN BAPTIST C,793,1220,2013,-21.21212121212121
JEFFERSON,PREC 5160 - SAINT THOMAS EPISC,942,1713,2655,-29.03954802259887
JEFFERSON,PREC 5170 - EDGEWOOD ELEMENTAR,1020,1197,2217,-7.983761840324763
JEFFERSON,PREC 5180 - SAINT LUKE'S EPISC,481,1159,1640,-41.34146341463415
JEFFERSON,PREC 5190 - CHEROKEE BEND ELEM,484,1085,1569,-38.304652644996814
JEFFERSON,PREC 5200 - MOUNTAINTOP COMMUN,554,956,1510,-26.62251655629139
JEFFERSON,PREC 5210 - HOMEWOOD EXCEPTION,929,731,1660,11.927710843373495
JEFFERSON,PREC 5220 - TOWN VILLAGE VESTA,268,974,1242,-56.84380032206119
JEFFERSON,PREC 5230 - HOOVER PUBLIC LIBR,631,666,1297,-2.698535080956052
JEFFERSON,PREC 5240 - SHADES CAHABA ELEM,573,745,1318,-13.050075872534142
JEFFERSON,PREC 5250 - CHURCH OF THE HIGH,466,769,1235,-24.534412955465587
JEFFERSON,PREC 5260 - CANTERBURY UNITED,183,536,719,-49.09596662030598
JEFFERSON,PREC 5280 - BIRMINGHAM BOTANIC,253,310,563,-10.124333925399645
JEFFERSON,PREC 5290 - AFTON LEE COMMUNIT,111,6,117,89.74358974358974
LAMAR,BEAVERTON CITY HALL NORTH,7,50,57,-75.43859649122807
LAMAR,BEAVERTON CITY HALL SOUTH,13,158,171,-84.7953216374269
LAMAR,BEDFORD MILITARY,13,132,145,-82.06896551724138
LAMAR,BLOOMING GROVE,4,49,53,-84.90566037735849
LAMAR,CREWS METHODIST CHURCH,15,219,234,-87.17948717948718
LAMAR,CROSSVILLE LAWRENCE,21,190,211,-80.09478672985782
LAMAR,DETROIT CITY HALL,27,239,266,-79.69924812030075
LAMAR,FAIRVIEW SIZEMORE,21,45,66,-36.36363636363637
LAMAR,FERNBANK COMM CTR,9,220,229,-92.13973799126637
LAMAR,GUIN MT_ OLIVE,7,118,125,-88.8
LAMAR,HENSON SPRINGS FIRE STATION,5,70,75,-86.66666666666667
LAMAR,HIGHTOGY RIDGE,9,214,223,-91.92825112107623
LAMAR,KENNEDY COMM CTR,61,506,567,-78.48324514991182
LAMAR,MILLPORT LIBRARY,157,332,489,-35.787321063394685
LAMAR,MOLLOY BETTS,8,216,224,-92.85714285714286
LAMAR,MT_ PLEASANT CURRY,2,88,90,-95.55555555555556
LAMAR,PINE SPRINGS,10,145,155,-87.09677419354838
LAMAR,STAR COMM CTR,1,89,90,-97.77777777777777
LAMAR,STRICKLAND KINGVILLE,4,124,128,-93.75
LAMAR,SULLIGENT CITY HALL NORTH,167,695,862,-61.25290023201856
LAMAR,SULLIGENT CITY HALL SOUTH,74,292,366,-59.56284153005465
LAMAR,TRULL,5,126,131,-92.36641221374046
LAMAR,VAILS,4,228,232,-96.55172413793103
LAMAR,VERNON ARMORY EAST,57,496,553,-79.38517179023508
LAMAR,VERNON ARMORY WEST,155,777,932,-66.7381974248927
LAUDERDALE,1ST PRESBYTERIAN CH,280,199,479,16.910229645093946
LAUDERDALE,ANDERSON GYM,119,813,932,-74.46351931330472
LAUDERDALE,ATLAS CH OF CHRIST,383,2629,3012,-74.5683930942895
LAUDERDALE,BROADWAY RECREATION CTR_,377,437,814,-7.371007371007371
LAUDERDALE,CENTRAL BAPT_ CH,253,254,507,-0.19723865877712032
LAUDERDALE,CENTRAL COMM_ CTR_,205,1280,1485,-72.39057239057239
LAUDERDALE,CHRIST CHAPEL CH,545,1580,2125,-48.705882352941174
LAUDERDALE,CLOVERDALE COMM_ CTR_,175,1294,1469,-76.17426820966644
LAUDERDALE,CTR_ STAR 1ST BAPT_,342,1953,2295,-70.19607843137256
LAUDERDALE,E CAMPUS WOODMONT BAPT_,261,577,838,-37.70883054892602
LAUDERDALE,ELGIN SENIOR CTR_,181,1253,1434,-74.75592747559274
LAUDERDALE,FAIRGROUNDS RD SENIOR,351,431,782,-10.230179028132993
LAUDERDALE,FLORENCE BLVD CH OF CHRIST,200,631,831,-51.86522262334537
LAUDERDALE,FLORENCE- 1ST BAPT_,264,243,507,4.1420118343195265
LAUDERDALE,FLORENCE- HIGH SCHOOL,424,761,1185,-28.438818565400844
LAUDERDALE,GALILEE MISSIONARY BAPT_,264,833,1097,-51.86873290793072
LAUDERDALE,GRADY RICHARDS CTR_,184,237,421,-12.589073634204276
LAUDERDALE,HANDY RECREATION CTR_,484,49,533,81.61350844277673
LAUDERDALE,HIBBETT SCHOOL,362,519,881,-17.82065834279228
LAUDERDALE,HIGHLAND BAPT_ CH,568,598,1166,-2.5728987993138936
LAUDERDALE,KILLEN CH OF CHRIST,339,2014,2353,-71.18572035699107
LAUDERDALE,LAUDERDALE CO_ BOARD,165,974,1139,-71.02721685689201
LAUDERDALE,LEXINGTON SENIOR CTR_,113,1142,1255,-81.99203187250995
LAUDERDALE,ROGERSVILLE FIRST BAPTIST,342,1812,2154,-68.24512534818942
LAUDERDALE,SALEM CHURCH OF CHRIST,139,921,1060,-73.77358490566037
LAUDERDALE,SHERROD AVE CH OF CHRIST,430,297,727,18.29436038514443
LAUDERDALE,STEWARTVILLE CH CHRIST,123,850,973,-74.71736896197328
LAUDERDALE,ST_ FLORIAN SENIOR CTR_,206,1098,1304,-68.40490797546012
LAUDERDALE,ST_ JAMES UMC,573,1799,2372,-51.68634064080944
LAUDERDALE,UNDERWOOD COMM_ CTR_,325,1364,1689,-61.515689757252815
LAUDERDALE,WATERLOO SENIOR CTR_,44,309,353,-75.07082152974505
LAWRENCE,BOARD OF ED 25-1,140,980,1120,-75.0
LAWRENCE,CADDO FIRE DEPT_ 33-1,111,990,1101,-79.83651226158038
LAWRENCE,CADDO SR_ CTR_ 34-1,128,949,1077,-76.23026926648096
LAWRENCE,CHALYBEATE FIRE DEPT17-1,61,737,798,-84.71177944862156
LAWRENCE,DONALD BAPT_ CH 7-1 8-1,78,320,398,-60.80402010050251
LAWRENCE,FAIRFIELD CH 22-1 30-1,28,248,276,-79.71014492753623
LAWRENCE,FREEMAN TAB 26-1,144,20,164,75.60975609756098
LAWRENCE,HATTON CH OF CHRIST 13-1,110,733,843,-73.90272835112692
LAWRENCE,HILLBORO FIRE DEPT_ 4-1,171,176,347,-1.440922190201729
LAWRENCE,HILLSBORO CITY HALL 1-1,320,97,417,53.47721822541966
LAWRENCE,KITCHENS MILL 29-1 35-1,68,626,694,-80.40345821325649
LAWRENCE,LANDERSVILLE METH_ 12-1,55,322,377,-70.82228116710876
LAWRENCE,LAWRENCE HEALTH DEPT19-1,145,679,824,-64.80582524271844
LAWRENCE,LINDSEY HALL CH 31-1,14,47,61,-54.09836065573771
LAWRENCE,LOOSIER CH OF CHRIST16-1,52,252,304,-65.78947368421052
LAWRENCE,MCCARLEY CTR_ 6-1,121,195,316,-23.417721518987342
LAWRENCE,MOULTON CITY HALL 24-1,23,221,244,-81.14754098360656
LAWRENCE,MT HOPE BAPT_ FELLOW 9-1,46,481,527,-82.5426944971537
LAWRENCE,MT MORIAH METH_15-1 21-1,52,530,582,-82.13058419243987
LAWRENCE,NEW ZION BAPT_ 11-1,26,187,213,-75.5868544600939
LAWRENCE,N_ COUTLAND SR_ CTR_ 2-1,393,28,421,86.69833729216153
LAWRENCE,PILGRAM MISS_ BAPT_ 18-1,51,560,611,-83.30605564648118
LAWRENCE,PINE GROVE CH 36-1,54,572,626,-82.74760383386581
LAWRENCE,PINEY CROVE CH 32-1,12,102,114,-78.94736842105263
LAWRENCE,PLEASANT GRV 14 20 23 27,52,520,572,-81.81818181818181
LAWRENCE,RED BANK FIRE DEPT_ 3-1,268,92,360,48.888888888888886
LAWRENCE,SPEAKE FIRE DEPT_ 28-1,92,656,748,-75.40106951871658
LAWRENCE,TOWN CREEK COM_ CTR_ 5-1,236,142,378,24.867724867724867
LAWRENCE,WOLF SPRING BAPT_ 10-1,74,367,441,-66.43990929705215
LEE,BEAUREGARD SCH GYM,547,1772,2319,-52.82449331608452
LEE,BEULAH FIRE #3,164,1506,1670,-80.35928143712574
LEE,BEULAH HIGH,101,1137,1238,-83.68336025848143
LEE,BOYKIN COMM CTR,2233,2643,4876,-8.40853158326497
LEE,CLARION INN S COLLEGE,2345,4845,7190,-34.770514603616135
LEE,COVINGTON PARK COMM CTR,1163,207,1370,69.78102189781022
LEE,CRAWFORD VFD,335,636,971,-30.998970133882594
LEE,DEAN RD REC CTR,1293,2012,3305,-21.754916792738275
LEE,DOWNTOWN MARVYN,152,199,351,-13.39031339031339
LEE,EAMC HEALTH RESOURCE,1032,2011,3043,-32.17219848833388
LEE,FARMVILLE VFD,500,1420,1920,-47.916666666666664
LEE,FRANK BROWN REC CTR,2022,2318,4340,-6.820276497695852
LEE,GLENWOOD SCH,870,2824,3694,-52.896589063345964
LEE,LEE COUNTY LEARNING (LC2),180,791,971,-62.924819773429455
LEE,MT ZION FAMILY ENRICHMENT CENT,854,617,1471,16.11148878314072
LEE,OPELIKA LEARNING CTR,1685,740,2425,38.96907216494845
LEE,OPELIKA REC CTR,649,1092,1741,-25.445146467547385
LEE,OPELIKA SPORTSPLEX,1277,3140,4417,-42.17794883405026
LEE,PINE GROVE CH,400,1086,1486,-46.16419919246299
LEE,SMITH STATION AUDITORIUM,1530,4243,5773,-46.99463017495236
LEE,SMITH STATION SR CTR,502,1868,2370,-57.63713080168776
LEE,UPTOWN WAVERLY,137,166,303,-9.570957095709572
LIMESTONE,ARDMORE SENIOR CENTER,176,1349,1525,-76.91803278688525
LIMESTONE,ATHENS REC_ CTR_,595,2093,2688,-55.729166666666664
LIMESTONE,ATHENS SR_ CITIZEN CTR_,384,869,1253,-38.70710295291301
LIMESTONE,BELMOR BAPTIST CH,480,381,861,11.498257839721255
LIMESTONE,BETHEL CH OF CHRIST,659,2554,3213,-58.97914721444133
LIMESTONE,CAPSHAW BAPTIST CH,1190,1949,3139,-24.179675055750238
LIMESTONE,CLEMENTS BAPTIST CH,188,1013,1201,-68.69275603663614
LIMESTONE,COPELAND PRESBYTERIAN CH,269,1304,1573,-65.79783852511125
LIMESTONE,ELKMONT FIRE DEPARTMENT,179,1200,1379,-74.03915881073242
LIMESTONE,ELKTON ROAD BAPTIST CH,187,1006,1193,-68.65046102263202
LIMESTONE,FIRST BAPTIST CH TANNER,259,310,569,-8.963093145869948
LIMESTONE,FRIENDSHIP UMC,436,1529,1965,-55.6234096692112
LIMESTONE,GOODSPRINGS SR_ CTR_,23,343,366,-87.43169398907104
LIMESTONE,ISOM'S CHAPEL UMC,411,1471,1882,-56.323060573857596
LIMESTONE,LAMB OF GOD LUTHERAN CH,1289,2611,3900,-33.8974358974359
LIMESTONE,LESTER TOWN HALL,9,116,125,-85.6
LIMESTONE,LINDSAY LANE BAPTIST CH,511,2205,2716,-62.371134020618555
LIMESTONE,MAYS MEMORIAL BAPTIST,160,1157,1317,-75.70235383447229
LIMESTONE,PINCHAM-LINCOLN CTR_,831,777,1608,3.3582089552238807
LIMESTONE,PLEASANT GROVE FIRE DEPT_,61,669,730,-83.28767123287672
LIMESTONE,RIDDLES HALL,123,447,570,-56.8421052631579
LIMESTONE,ROUND ISLAND BAPTIST CH,520,1414,1934,-46.22543950361944
LIMESTONE,WEST LIMESTONE FIRE DEPT_,74,591,665,-77.74436090225564
LIMESTONE,WESTSIDE COMM_ CTR_,354,2288,2642,-73.20211960635882
LIMESTONE,WOOLEY SPRINGS BAPTIST,196,1683,1879,-79.13783927621076
LOWNDES,BETHEL CHURCH,198,66,264,50.0
LOWNDES,BURKEVILLE VFD,284,138,422,34.59715639810427
LOWNDES,CALHOUN VOL FIRE,325,10,335,94.02985074626865
LOWNDES,FT_ DEPOSIT ARMORY,359,167,526,36.50190114068441
LOWNDES,HAYNEVILLE C_H_ ANNEX,454,142,596,52.348993288590606
LOWNDES,LILY BAPTIST CHURCH,78,103,181,-13.812154696132596
LOWNDES,LOWNDES CITY DEV OFC,167,280,447,-25.27964205816555
LOWNDES,LOWNDESBORO CME CHURCH,77,384,461,-66.59436008676789
LOWNDES,MOSSES TOWN HALL,565,17,582,94.15807560137458
LOWNDES,NEW SALEM CHURCH,295,138,433,36.25866050808314
LOWNDES,SANDY RIDGE COMMUNITY,135,175,310,-12.903225806451612
LOWNDES,WHITE HALL TOWN HALL,620,106,726,70.79889807162535
MACON,BROWNVILLE VFD,185,53,238,55.46218487394958
MACON,CHISHOLM COMM CTR,182,172,354,2.824858757062147
MACON,COTTON VALLEY REC CTR,219,26,245,78.77551020408163
MACON,DIST 4 COMM CTR,173,241,414,-16.42512077294686
MACON,DIST 4 REC CTR,268,10,278,92.80575539568345
MACON,FRANKLIN TOWN HALL,444,183,627,41.6267942583732
MACON,MARGARET MURRAY,93,3,96,93.75
MACON,NATIONAL GUARD ARMORY,776,45,821,89.03775883069427
MACON,NOTASULGA TOWN HALL,416,367,783,6.257982120051086
MACON,PRAIRIE FARM REC CTR,535,199,734,45.776566757493185
MACON,SOJOURNER COMM CTR,861,29,890,93.48314606741573
MACON,TUSKEGEE MUNICIPAL CMPLX,952,48,1000,90.4
MACON,VOLUNTEER FIRE STATION,221,50,271,63.09963099630996
MACON,WARRIOR DIST 2 REC CTR,304,22,326,86.50306748466258
MADISON,A & M UNIVERSITY NEW GYM,774,35,809,91.34734239802225
MADISON,ALDERSGATE UMC,950,2099,3049,-37.68448671695638
MADISON,ALL NATIONS,1240,925,2165,14.549653579676674
MADISON,BOB HARRISON SR_ CTR_,1291,208,1499,72.24816544362909
MADISON,BOBO VFD,507,1973,2480,-59.11290322580645
MADISON,BROWNSBORO BAPT CH,395,1430,1825,-56.71232876712329
MADISON,CALVARY FRIENDSHIP CTR_,894,156,1050,70.28571428571429
MADISON,CHARLES STONE AG CTR_,427,184,611,39.770867430441896
MADISON,CLEMENTS BAPT CH,575,739,1314,-12.480974124809741
MADISON,COMM_ FELLOWSHIP,720,1530,2250,-36.0
MADISON,COVE CH AT CHASE,1220,2811,4031,-39.46911436368147
MADISON,COVE UNITED METHODIST CH,940,2912,3852,-51.19418483904465
MADISON,COVENANT PRESBYTERIAN CH,537,1252,1789,-39.96646171045277
MADISON,CO_ COMMISSION DIST_ 1,435,1590,2025,-57.03703703703704
MADISON,DR_ RICHARD SHOWERS CTR_,994,87,1081,83.90379278445883
MADISON,FAITH LUTHERAN CH,1635,2041,3676,-11.044613710554952
MADISON,FIRST BAPT CH,916,1648,2564,-28.549141965678626
MADISON,FIRST BAPT MERDIANVILLE,754,967,1721,-12.376525276002324
MADISON,FIRST CH OF GOD,591,1099,1690,-30.059171597633135
MADISON,FIRST MISSIONARY BAPT,1338,164,1502,78.16245006657789
MADISON,GURLEY SR_ CTR_,183,952,1135,-67.7533039647577
MADISON,HAMPTON COVE CH CHRIST,497,1621,2118,-53.06893295561851
MADISON,HAROLD HARBIN GYM,338,1619,1957,-65.4573326520184
MADISON,HARVEST BAPT CH,1190,1239,2429,-2.0172910662824206
MADISON,HILLWOOD BAPT CH,1020,1672,2692,-24.219910846953937
MADISON,INTERGRAPH,1560,1803,3363,-7.225691347011597
MADISON,JACKSON WAY BAPT CH,732,776,1508,-2.9177718832891246
MADISON,LAKEWOOD COMM_ CTR_,848,168,1016,66.92913385826772
MADISON,LEWIS CHAPEL C_ P_ CH,267,58,325,64.3076923076923
MADISON,LITTLE INDIAN CREEK,870,2030,2900,-40.0
MADISON,LOCUST GROVE BAPT CH,662,1664,2326,-43.07824591573517
MADISON,MADISON BAPT CH,1089,1776,2865,-23.979057591623036
MADISON,MADISON CITY HALL,930,1538,2468,-24.635332252836303
MADISON,MADISON CO NATURE TRAIL,164,504,668,-50.89820359281437
MADISON,MADISON MISSION 7TH DAY,1173,1327,2500,-6.16
MADISON,MADISON PUBLIC LIBRARY,616,972,1588,-22.418136020151135
MADISON,MARY KELLY JOHNSTON GYM,305,745,1050,-41.904761904761905
MADISON,MAYSVILLE CH CHRIST,656,2505,3161,-58.494147421701996
MADISON,MERDIANVILLE CH CHRIST,913,2377,3290,-44.4984802431611
MADISON,MONROVIA CH CHRIST,1705,2594,4299,-20.67922772737846
MADISON,MONROVIA COMM_ CTR_,1343,2146,3489,-23.01519059902551
MADISON,MONTE SANO UN METHODIST,420,365,785,7.006369426751593
MADISON,MT_ ZION BAPT CH,1460,2540,4000,-27.0
MADISON,NE HUNTSVILLE TRAINING,391,689,1080,-27.59259259259259
MADISON,NEW HOPE CITY HALL,308,1824,2132,-71.10694183864915
MADISON,NEW MARKET FIRE STA_,231,992,1223,-62.22403924775143
MADISON,NEW MARKET VOL FIRE #2,94,536,630,-70.15873015873017
MADISON,NEW SHILOH CH MINISTRIES,914,80,994,83.90342052313883
MADISON,OAKWOOD UNIVERSITY CH,2302,562,2864,60.754189944134076
MADISON,OPTIMIST PARK REC CTR_,663,1101,1764,-24.829931972789115
MADISON,OWENS CROSS ROADS,437,1724,2161,-59.55576122165664
MADISON,PINEVIEW BAPT CH,894,907,1801,-0.7218212104386452
MADISON,PLAINVIEW CH CHRIST,353,1409,1762,-59.93189557321226
MADISON,PLEASANT SPRGS BAPT,306,57,363,68.59504132231405
MADISON,RESTORATION CH,1107,1867,2974,-25.55480833893746
MADISON,RIVERTREE CH,999,3081,4080,-51.029411764705884
MADISON,SHERWOOD BAPT CH,1444,1269,2713,6.450423884998157
MADISON,SOUTHWOOD PRESBYTERIAN,418,1182,1600,-47.75
MADISON,ST_ JOHNS CATHOLIC CH,975,2276,3251,-40.01845585973547
MADISON,ST_ LUKE CHRISTIAN CH,1642,319,1961,67.46557878633351
MADISON,ST_ MATTHEW PB CHURCH,726,207,933,55.62700964630225
MADISON,THE DWELLING PLACE,1037,2448,3485,-40.48780487804878
MADISON,THE WHITESBURG CTR_,891,1729,2620,-31.984732824427482
MADISON,TONEY UMC,761,1907,2668,-42.95352323838081
MADISON,TRIANA CITY HALL,1142,789,1931,18.280683583635422
MADISON,TRINITY PRESBYTERIAN CH,580,469,1049,10.581506196377502
MADISON,TRINITY UNITED METHODIST,1343,1550,2893,-7.155202212236433
MADISON,W HUNTSVILLE CH CHRIST,1578,1503,3081,2.4342745861733204
MADISON,WEATHERLY HGTS BAPT,847,1678,2525,-32.91089108910891
MADISON,WEST HUNTSVILLE BAPT,821,495,1316,24.772036474164135
MADISON,WESTSIDE COMM_ CTR_,157,14,171,83.62573099415205
MADISON,WILLOWBROOK BAPT CH,1029,2383,3412,-39.68347010550996
MARENGO,AFLAME CH,477,1459,1936,-50.72314049586777
MARENGO,DEMOPOLIS CIVIC CTR_,561,266,827,35.67110036275695
MARENGO,DEMOPOLIS NAT'L GUARD,693,187,880,57.5
MARENGO,DIXONS MILLS VFD,523,170,693,50.93795093795094
MARENGO,FAUNSDALE TOWN OFFICE,217,162,379,14.511873350923484
MARENGO,FLATWOODS COMM_ CTR_,75,2,77,94.8051948051948
MARENGO,JEFFERSON VFD,175,88,263,33.07984790874525
MARENGO,LINDEN ARMORY,355,315,670,5.970149253731344
MARENGO,LINDEN HWY 43,125,368,493,-49.29006085192698
MARENGO,MAGNOLIA COMM_ CTR_,178,98,276,28.985507246376812
MARENGO,MYRTLEWOOD COMM_,87,144,231,-24.675324675324674
MARENGO,NANAFALIA,117,84,201,16.417910447761194
MARENGO,NICHOLSVILLE BAPTIST,44,111,155,-43.225806451612904
MARENGO,PROVIDENCE TOWN HALL,271,453,724,-25.138121546961326
MARENGO,PUTNAM VTG BOOTH,109,38,147,48.29931972789116
MARENGO,RANGELINE BAPTISIT CH,24,175,199,-75.87939698492463
MARENGO,SURGINER COMM_ CTR_,162,242,404,-19.801980198019802
MARENGO,SWEET WATER TOWN OFFICE,238,348,586,-18.77133105802048
MARENGO,THOMASTON,288,261,549,4.918032786885246
MARION,BACCUS UNION HALL,9,226,235,-92.34042553191489
MARION,BARNSVILLE TRAILER,44,291,335,-73.73134328358209
MARION,BEAR CREEK CITY HALL,82,1048,1130,-85.48672566371681
MARION,BEXAR BEHIND OLD POST,41,213,254,-67.71653543307086
MARION,BRILLIANT COMM CTR,60,611,671,-82.11624441132638
MARION,CLARK BLDG OFF 129,23,316,339,-86.4306784660767
MARION,GUIN CITY HALL,159,1113,1272,-75.0
MARION,HACKLEBURG SR CTR,52,671,723,-85.61549100968188
MARION,HAMILTON REC CTR,329,2855,3184,-79.33417085427136
MARION,HOWELL SULLINS CH,18,202,220,-83.63636363636364
MARION,KEMP PLEASANT SITE CH,10,69,79,-74.68354430379746
MARION,KIMBROUGH CRAFT COMM NORTH,37,399,436,-83.02752293577981
MARION,KIMBROUGH CRAFT COMM SOUTH,20,184,204,-80.3921568627451
MARION,PEARCES MILL PEA RIDGE,15,212,227,-86.78414096916299
MARION,PIKEVILLE TRAILER,4,113,117,-93.16239316239316
MARION,RYE BYRD VFD,12,201,213,-88.73239436619718
MARION,SHILOH COMM BLDG,31,324,355,-82.53521126760563
MARION,SHOTTSVILLE FIRE,32,428,460,-86.08695652173913
MARION,WIGINTON COMM BLDG,26,123,149,-65.1006711409396
MARION,WINFIELD COMM CTR,254,1923,2177,-76.66513550757924
MARSHALL,1ST BAPTIST CHURCH,416,2107,2523,-67.0233848592945
MARSHALL,ALDER SPGS_ COMM_ CTR,71,689,760,-81.3157894736842
MARSHALL,ARAB SENIOR CTR,515,4213,4728,-78.21489001692048
MARSHALL,ASBURY FIRE,76,735,811,-81.2577065351418
MARSHALL,BOAZ REC_ CTR,432,2965,3397,-74.56579334707095
MARSHALL,BUCKSNORT COMM_ CTR,70,415,485,-71.1340206185567
MARSHALL,CRANFORD VFD,64,804,868,-85.25345622119816
MARSHALL,DISTRICT 4 CO_ SHOP,77,632,709,-78.27926657263751
MARSHALL,DOUGLAS CITY HALL,66,583,649,-79.66101694915254
MARSHALL,GEORGIA MTN REC_ CTR,75,554,629,-76.15262321144674
MARSHALL,GRANT CITY HALL,57,401,458,-75.10917030567686
MARSHALL,GUNTERSVILLE REC_ CTR,760,3531,4291,-64.57702167326964
MARSHALL,HEBRON COMM_ CTR,35,273,308,-77.27272727272727
MARSHALL,HENRYVILLE METHODIST,91,580,671,-72.87630402384501
MARSHALL,HONEYCOMB BAPTIST,80,343,423,-62.174940898345156
MARSHALL,LATTIWOOD COMM_ CTR,73,555,628,-76.7515923566879
MARSHALL,LIBERTY HILL,120,894,1014,-76.33136094674556
MARSHALL,MIDWAY COMM_ CTR,163,1035,1198,-72.78797996661102
MARSHALL,MT_ CALVARY BAPTIST,609,3951,4560,-73.28947368421052
MARSHALL,MT_ HEBRON FIRE DEPT_,54,437,491,-78.0040733197556
MARSHALL,NEW BRASHIERS CHAPEL,144,1133,1277,-77.44714173844949
MARSHALL,PINE GROVE COMM_ CTR,70,620,690,-79.71014492753623
MARSHALL,PLEASANT GROVE VFD,76,620,696,-78.16091954022988
MARSHALL,PROSPECT CEMETERY,87,459,546,-68.13186813186813
MARSHALL,SANCTUARY ON THE MTN,101,958,1059,-80.92540132200189
MARSHALL,SWEARENGIN COMM_ CTR,94,625,719,-73.85257301808066
MARSHALL,UNION GROVE COMM_ CTR,103,866,969,-78.74097007223942
MARSHALL,WAKEFIELD VFD,30,324,354,-83.05084745762711
MOBILE,1ST BAPTIST CH SATSUMA,477,3192,3669,-73.99836467702372
MOBILE,1ST BAPTIST WILMER GYM,254,2079,2333,-78.22546078011145
MOBILE,1ST EVANGELICAL METHODIST,412,1839,2251,-63.39404709018214
MOBILE,ABBA SHRINE TEMPLE,901,2246,3147,-42.739116619002225
MOBILE,APOSTOLIC CH OF GOD,1023,546,1569,30.40152963671128
MOBILE,AZALEA CITY CH OF CHRIST,677,969,1646,-17.739975698663425
MOBILE,BAKER HIGH,906,2589,3495,-48.15450643776824
MOBILE,BAYOU LA BATRE COMM CTR,464,1877,2341,-60.35882101665955
MOBILE,BEL AIR MALL,666,602,1268,5.047318611987381
MOBILE,BELSAW MT_ VERNON SCH,822,576,1398,17.59656652360515
MOBILE,BETHEL BAPTIST,93,773,866,-78.52193995381063
MOBILE,BISHOP ST COMM COLLEGE,762,147,909,67.65676567656766
MOBILE,BLOUNT HIGH SCH,233,789,1022,-54.403131115459885
MOBILE,BOYS & GIRLS CLUB,694,20,714,94.39775910364146
MOBILE,BURNS MIDDLE,1462,2537,3999,-26.881720430107528
MOBILE,BURROUGHS ELEM SCH,636,293,929,36.92142088266954
MOBILE,CLEARWATER CHRISTIAN CH,174,1043,1217,-71.405094494659
MOBILE,COLLIER ELEM,470,1416,1886,-50.159066808059386
MOBILE,COLLINS RHODES ELEM,1505,425,1930,55.95854922279793
MOBILE,COTTAGE HILL BAPTIST CH,448,981,1429,-37.29881035689293
MOBILE,CRAIGHEAD ELEM SCH,1288,28,1316,95.74468085106383
MOBILE,CREEKWOOD CH OF CHRIST,1087,2893,3980,-45.37688442211055
MOBILE,CREOLA ASSEMBLY OF GOD,316,1323,1639,-61.43990237949969
MOBILE,CYPRESS SHORES BAPTIST,163,944,1107,-70.55103884372177
MOBILE,DAUPHIN ISLAND SEA LAB,185,895,1080,-65.74074074074075
MOBILE,DAVIDSON HIGH SCH,1050,610,1660,26.50602409638554
MOBILE,DESTINATION CH,620,3173,3793,-67.30819931452676
MOBILE,DODGE ELEM,785,1134,1919,-18.18655549765503
MOBILE,EICHOLD MERTZ,725,173,898,61.469933184855236
MOBILE,E_R_ DICKSON ELEM,585,1724,2309,-49.32871372888697
MOBILE,FOREST HILL ELEM,1539,498,2037,51.10456553755523
MOBILE,FRIENDSHIP BAPTIST CH,353,1575,1928,-63.38174273858921
MOBILE,FRIENDSHIP MISSIONARY,1040,221,1261,64.94845360824742
MOBILE,GRACE UN METHODIST,497,1666,2163,-54.045307443365694
MOBILE,GRACEPOINT CH OF GOD,1022,1315,2337,-12.537441163885322
MOBILE,GRAND BAY MIDDLE SCH,191,1394,1585,-75.89905362776025
MOBILE,HANK AARON STADIUM,1207,353,1560,54.743589743589745
