source_file_id,state,cycle,data_kind,provider,source_url,retrieved_at,sha256,size_bytes,record_count,local_path,request_parameters,authoritative_scope,ingest_status,license_or_terms,state_code,media_type,geography_vintage
finance-summary:fl:2016:house:20161108-GEN:fd51946f44e2,FL,2016,candidate_contribution_summary,Florida Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T21:04:26+00:00,fd51946f44e2ca333a404b7a776da9b7b635496ae5461149fc2cdade4f1ed6d4,33448,339,data/raw/finance/southern_summaries/FL/2016_house_candidate_contribution_summary.html,"{""CanFName"":"""",""CanLName"":"""",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""1"",""rowlimit"":""500"",""search_on"":""3""}","official candidate contribution-total summary for the selected election, office, and all parties",acquired_parsed_measure_review,official public records; reuse terms not stated,FL,text/html,not_applicable_candidate_finance
finance-summary:fl:2016:senate:20161108-GEN:42531be59fbe,FL,2016,candidate_contribution_summary,Florida Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T21:04:31+00:00,42531be59fbe87f3001a1e0911eca7c5d792dd120f37b5c645f3bd4e29359896,12693,111,data/raw/finance/southern_summaries/FL/2016_senate_candidate_contribution_summary.html,"{""CanFName"":"""",""CanLName"":"""",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""1"",""rowlimit"":""500"",""search_on"":""3""}","official candidate contribution-total summary for the selected election, office, and all parties",acquired_parsed_measure_review,official public records; reuse terms not stated,FL,text/html,not_applicable_candidate_finance
finance-summary:fl:2018:house:20181106-GEN:1ee9e5b79a3e,FL,2018,candidate_contribution_summary,Florida Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T21:04:37+00:00,1ee9e5b79a3efdd6cd92de93e4eb3ee702a77e548f48a28d6fa35d6f5e70cf5c,37725,386,data/raw/finance/southern_summaries/FL/2018_house_candidate_contribution_summary.html,"{""CanFName"":"""",""CanLName"":"""",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20181106-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""1"",""rowlimit"":""500"",""search_on"":""3""}","official candidate contribution-total summary for the selected election, office, and all parties",acquired_parsed_measure_review,official public records; reuse terms not stated,FL,text/html,not_applicable_candidate_finance
finance-summary:fl:2018:senate:20181106-GEN:aebfaa1b8e58,FL,2018,candidate_contribution_summary,Florida Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T21:04:43+00:00,aebfaa1b8e58c0f8dbb6b8114aace8e7396bb83515250b0e77c543dca4f2c5d9,8142,61,data/raw/finance/southern_summaries/FL/2018_senate_candidate_contribution_summary.html,"{""CanFName"":"""",""CanLName"":"""",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20181106-GEN"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""1"",""rowlimit"":""500"",""search_on"":""3""}","official candidate contribution-total summary for the selected election, office, and all parties",acquired_parsed_measure_review,official public records; reuse terms not stated,FL,text/html,not_applicable_candidate_finance
finance-summary:fl:2018:senate:20181106-S01:a72d36ff0c6a,FL,2018,candidate_contribution_summary,Florida Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T21:07:27+00:00,a72d36ff0c6a70d2c8046f0157c930b61af4af377909679c02aabf0c56dab395,3155,6,data/raw/finance/southern_summaries/FL/2018_senate_candidate_contribution_summary_20181106-s01.html,"{""CanFName"":"""",""CanLName"":"""",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20181106-S01"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""1"",""rowlimit"":""500"",""search_on"":""3""}","official candidate contribution-total summary for the selected election, office, and all parties",acquired_parsed_measure_review,official public records; reuse terms not stated,FL,text/html,not_applicable_candidate_finance
finance-summary:fl:2020:house:20201103-GEN:5d8200562701,FL,2020,candidate_contribution_summary,Florida Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T21:04:49+00:00,5d82005627010a308b4237e58db2cf5696f2d6a89c3359c6a26d84e0bce8cbf5,35996,367,data/raw/finance/southern_summaries/FL/2020_house_candidate_contribution_summary.html,"{""CanFName"":"""",""CanLName"":"""",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""1"",""rowlimit"":""500"",""search_on"":""3""}","official candidate contribution-total summary for the selected election, office, and all parties",acquired_parsed_measure_review,official public records; reuse terms not stated,FL,text/html,not_applicable_candidate_finance
finance-summary:fl:2020:senate:20201103-GEN:10f9c64be015,FL,2020,candidate_contribution_summary,Florida Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T21:04:54+00:00,10f9c64be015515fdfee925e0d5596096bdc5947e8c5ddd348fc7ab1dd7e19f8,9871,80,data/raw/finance/southern_summaries/FL/2020_senate_candidate_contribution_summary.html,"{""CanFName"":"""",""CanLName"":"""",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""1"",""rowlimit"":""500"",""search_on"":""3""}","official candidate contribution-total summary for the selected election, office, and all parties",acquired_parsed_measure_review,official public records; reuse terms not stated,FL,text/html,not_applicable_candidate_finance
finance-summary:fl:2020:senate:20201103-S01:e4db8566bb46,FL,2020,candidate_contribution_summary,Florida Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T21:07:28+00:00,e4db8566bb4653a9ab20b899897add94335858170ccdd353bd71023084656ee3,2784,2,data/raw/finance/southern_summaries/FL/2020_senate_candidate_contribution_summary_20201103-s01.html,"{""CanFName"":"""",""CanLName"":"""",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-S01"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""1"",""rowlimit"":""500"",""search_on"":""3""}","official candidate contribution-total summary for the selected election, office, and all parties",acquired_parsed_measure_review,official public records; reuse terms not stated,FL,text/html,not_applicable_candidate_finance
finance-summary:fl:2022:house:20221108-GEN:86064d4273f7,FL,2022,candidate_contribution_summary,Florida Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T21:05:03+00:00,86064d4273f78befbcc989b3ab0778f764efd58328d6882141b939e833a40ce7,36180,369,data/raw/finance/southern_summaries/FL/2022_house_candidate_contribution_summary.html,"{""CanFName"":"""",""CanLName"":"""",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20221108-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""1"",""rowlimit"":""500"",""search_on"":""3""}","official candidate contribution-total summary for the selected election, office, and all parties",acquired_parsed_measure_review,official public records; reuse terms not stated,FL,text/html,not_applicable_candidate_finance
finance-summary:fl:2022:senate:20221108-GEN:8b6783d62949,FL,2022,candidate_contribution_summary,Florida Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T21:05:11+00:00,8b6783d62949a7a1132b3cffde870badea79fa0f37cef8ac5fed2b9bff3987f1,11236,95,data/raw/finance/southern_summaries/FL/2022_senate_candidate_contribution_summary.html,"{""CanFName"":"""",""CanLName"":"""",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20221108-GEN"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""1"",""rowlimit"":""500"",""search_on"":""3""}","official candidate contribution-total summary for the selected election, office, and all parties",acquired_parsed_measure_review,official public records; reuse terms not stated,FL,text/html,not_applicable_candidate_finance
