cycle,county_key,precinct_key,precinct_name_norm,precinct_split_base,donor_vintage,donor_vtd_id,donor_name,suggested_donor_vtd_id,suggested_donor_name,name_match_method,name_match_score,name_match_margin,physical_precinct_count,donor_vtd_count,vtd_inventory_relation,iterative_match_round,frozen_one_to_one,intervening_doj_candidates,intervening_geometry_candidates,intervening_submission_numbers,house_district_count,senate_district_count,is_split_precinct,known_race_assignments
1994,BALDWIN,LOTTIE METHODIST CHURCH,LOTTIE METHODIST CHURCH,LOTTIE METHODIST CHURCH,2000,,,VTD2000-003-35,Barnwell Church,unmatched_name,85.5,31.33333333333333,51,49,overflow,0,False,4,3,1999-2443|98-2385|99-2443,1,1,False,house-66|senate-22
1994,BARBOUR,DAVIS CHEVROLET CO.,DAVIS CHEVROLET COUNTY,DAVIS CHEVROLET COUNTY,2000,,,VTD2000-005-8,Mt. Andrew,unmatched_name,49.87499999999999,4.874999999999993,23,10,overflow,0,False,1,0,,1,1,False,house-84|senate-28
1994,BARBOUR,DAVIS MOTORS,DAVIS MOTORS,DAVIS MOTORS,2000,,,VTD2000-005-1,Woodham's Store,unmatched_name,51.85185185185186,5.6980056980057086,23,10,overflow,0,False,1,0,,1,1,False,house-84|senate-28
1994,BARBOUR,FLOYD TEW'S STORE,FLOYD TEW S STORE,FLOYD TEW S STORE,2000,,,VTD2000-005-3,Coggin's Store,unmatched_name,63.33333333333332,0.8333333333333215,23,10,overflow,0,False,1,0,,1,1,False,house-84|senate-28
1994,BARBOUR,GREEN'S CROSSROAD,GREEN S CROSSROAD,GREEN S CROSSROAD,2000,,,VTD2000-005-3,Coggin's Store,unmatched_name,49.03225806451612,0.1751152073732669,23,10,overflow,0,False,1,0,,1,1,False,house-84|senate-28
1994,BARBOUR,HARTZOG'S STORE,HARTZOG S STORE,HARTZOG S STORE,2000,,,VTD2000-005-3,Coggin's Store,unmatched_name,68.96551724137932,2.2988505747126453,23,10,overflow,0,False,1,0,,1,1,False,house-84|senate-28
1994,BARBOUR,JOHNNY BOYD'S STORE,JOHNNY BOYD S STORE,JOHNNY BOYD S STORE,2000,,,VTD2000-005-1,Woodham's Store,unmatched_name,64.70588235294117,1.3725490196078525,23,10,overflow,0,False,1,0,,1,1,False,house-84|senate-28
1994,BARBOUR,MCCOO SCHOOL COMPLEX,MCCOO SCHOOL COMPLEX,MCCOO SCHOOL COMPLEX,2000,,,VTD2000-005-2,Clio,unmatched_name,57.0,15.82352941176471,23,10,overflow,0,False,1,0,,1,1,False,house-84|senate-28
1994,BARBOUR,OLD ARMORY,OLD ARMORY,OLD ARMORY,2000,,,VTD2000-005-1,Woodham's Store,unmatched_name,48.0,11.636363636363631,23,10,overflow,0,False,1,0,,1,1,False,house-84|senate-28
1994,BARBOUR,RICHARD'S CABINET STORE,RICHARD S CABINET STORE,RICHARD S CABINET STORE,2000,,,VTD2000-005-3,Coggin's Store,ambiguous_fuzzy_name,85.5,0.0001280121606939,23,10,overflow,0,False,1,0,,1,1,False,house-84|senate-28
1994,BULLOCK,ARMORY- MACHINE #1,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False,house-82|senate-28
1994,BULLOCK,ARMORY- MACHINE #10,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False,house-82|senate-28
1994,BULLOCK,ARMORY- MACHINE #2,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False,house-82|senate-28
1994,BULLOCK,ARMORY- MACHINE #3,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False,house-82|senate-28
1994,BULLOCK,ARMORY- MACHINE #4,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False,house-82|senate-28
1994,BULLOCK,ARMORY- MACHINE #5,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False,house-82|senate-28
1994,BULLOCK,ARMORY- MACHINE #6,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False,house-82|senate-28
1994,BULLOCK,ARMORY- MACHINE #7,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False,house-82|senate-28
1994,BULLOCK,ARMORY- MACHINE #8,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False,house-82|senate-28
1994,BULLOCK,ARMORY- MACHINE #9,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False,house-82|senate-28
1994,BUTLER,GEORGIANA BAND ROOM P-Z,GEORGIANA BAND ROOM P Z,GEORGIANA BAND ROOM P Z,2000,,,VTD2000-013-14-5,National Guard Armory at Georgiana,unmatched_name,53.4375,10.39402173913043,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,N.G. ARMORY A-G,N G ARMORY A G,N G ARMORY A G,2000,,,VTD2000-013-12-3,Old Armory Near Courthouse at Greenville,ambiguous_fuzzy_name,85.5,2.775557561562892e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,N.G. ARMORY H-O,N G ARMORY H O,N G ARMORY H O,2000,,,VTD2000-013-12-3,Old Armory Near Courthouse at Greenville,ambiguous_fuzzy_name,85.5,2.775557561562892e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,N.G. ARMORY P-Z,N G ARMORY P Z,N G ARMORY P Z,2000,,,VTD2000-013-12-3,Old Armory Near Courthouse at Greenville,ambiguous_fuzzy_name,85.5,2.775557561562892e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,NEW N.G. ARMORY A-F,NEW N G ARMORY A F,NEW N G ARMORY A F,2000,,,VTD2000-013-12-3,Old Armory Near Courthouse at Greenville,ambiguous_fuzzy_name,85.5,2.775557561562892e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,NEW N.G. ARMORY G-L,NEW N G ARMORY G L,NEW N G ARMORY G L,2000,,,VTD2000-013-12-3,Old Armory Near Courthouse at Greenville,ambiguous_fuzzy_name,85.5,2.775557561562892e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,NEW N.G. ARMORY M-R,NEW N G ARMORY M R,NEW N G ARMORY M R,2000,,,VTD2000-013-12-3,Old Armory Near Courthouse at Greenville,ambiguous_fuzzy_name,85.5,2.775557561562892e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,NEW N.G. ARMORY S-Z,NEW N G ARMORY S Z,NEW N G ARMORY S Z,2000,,,VTD2000-013-12-3,Old Armory Near Courthouse at Greenville,ambiguous_fuzzy_name,85.5,2.775557561562892e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,OLD ARMORY A-CAP,OLD ARMORY A CAP,OLD ARMORY A CAP,2000,,,VTD2000-013-10,Old School House at Monterey,ambiguous_fuzzy_name,85.5,1.665334536937735e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,OLD ARMORY CAR-G,OLD ARMORY CAR G,OLD ARMORY CAR G,2000,,,VTD2000-013-10,Old School House at Monterey,ambiguous_fuzzy_name,85.5,1.665334536937735e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,OLD ARMORY H-LEV,OLD ARMORY H LEV,OLD ARMORY H LEV,2000,,,VTD2000-013-10,Old School House at Monterey,ambiguous_fuzzy_name,85.5,1.665334536937735e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,OLD ARMORY LEW-O,OLD ARMORY LEW O,OLD ARMORY LEW O,2000,,,VTD2000-013-10,Old School House at Monterey,ambiguous_fuzzy_name,85.5,1.665334536937735e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,OLD ARMORY P-SL,OLD ARMORY P SL,OLD ARMORY P SL,2000,,,VTD2000-013-10,Old School House at Monterey,ambiguous_fuzzy_name,85.5,1.665334536937735e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,OLD ARMORY SM-Z,OLD ARMORY SM Z,OLD ARMORY SM Z,2000,,,VTD2000-013-10,Old School House at Monterey,ambiguous_fuzzy_name,85.5,1.665334536937735e-13,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,RIGSBY BOX,RIGSBY BOX,RIGSBY BOX,2000,,,VTD2000-013-7,Voting House at Harrisons,unmatched_name,45.0,7.10526315789474,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,BUTLER,SARDIS,SARDIS,SARDIS,2000,,,VTD2000-013-7,Voting House at Harrisons,unmatched_name,60.00000000000001,6.000000000000007,51,23,overflow,0,False,1,0,,1,1,False,house-90|senate-30
1994,CALHOUN,ALINE CANTER RESIDENCE,ALINE CANTER RESIDENCE,ALINE CANTER RESIDENCE,2000,,,VTD2000-015-15,Anniston,unmatched_name,45.0,0.0,49,24,overflow,0,False,4,0,,1,1,False,house-34|senate-12
1994,CALHOUN,CEDAR SPRINGS SCHOOL,CEDAR SPRINGS SCHOOL,CEDAR SPRINGS SCHOOL,2000,,,VTD2000-015-14,Sulphur Springs,unmatched_name,60.454545454545446,1.3636363636363669,49,24,overflow,0,False,4,0,,1,1,False,house-34|senate-12
1994,CALHOUN,WOODMAN OF THE WORLD INS. B1,WOODMAN OF THE WORLD INS B1,WOODMAN OF THE WORLD INS B1,2000,,,VTD2000-015-4,Oxford,unmatched_name,54.0,9.0,49,24,overflow,0,False,4,0,,1,1,False,house-36|senate-12
1994,CHAMBERS,LAKE VIEW,LAKE VIEW,LAKE VIEW,2000,,,VTD2000-017-7,Lanett,unmatched_name,54.0,9.555555555555555,22,13,overflow,0,False,0,0,,1,1,False,house-37|senate-13
1994,CHEROKEE,JACK ADRIAN GROCERY,JACK ADRIAN GROCERY,JACK ADRIAN GROCERY,2000,,,VTD2000-019-11,Sand Rock,unmatched_name,60.00000000000001,0.0,31,23,overflow,0,False,0,0,,1,1,False,house-39|senate-13
1994,CHEROKEE,MENTONE,MENTONE,MENTONE,2000,,,VTD2000-019-16,Jamestown-Cloudland,unmatched_name,64.28571428571429,2.747252747252752,31,23,overflow,0,False,0,0,,1,1,False,house-39|senate-13
1994,CHOCTAW,COUNTY HWY 32 & 9,COUNTY HWY 32 AND 9,COUNTY HWY 32 AND,2000,,,VTD2000-023-9,Branch-Bladon Springs-Cullomburg,unmatched_name,35.99999999999999,2.842105263157883,49,14,overflow,0,False,0,0,,1,1,False,house-68|senate-23
1994,CLAY,ASHLAND NAT. G.A.,ASHLAND NAT G A,ASHLAND NAT G A,2000,,,VTD2000-027-1701,Ashland Nat'l Guard Armory,ambiguous_fuzzy_name,85.5,4.440892098500626e-14,17,23,underflow,0,False,0,0,,1,1,False,house-37|senate-13
1994,CLAY,ASHLAND NATL. G.A.,ASHLAND NATL G A,ASHLAND NATL G A,2000,,,VTD2000-027-1701,Ashland Nat'l Guard Armory,ambiguous_fuzzy_name,85.5,4.440892098500626e-14,17,23,underflow,0,False,0,0,,1,1,False,house-37|senate-13
1994,CLAY,BARFELD VOL. F.D.,BARFELD VOLUNTEER F D,BARFELD VOLUNTEER F D,2000,,,VTD2000-027-0301,Barfield Volunteer Fire Dept.,unmatched_name,85.5,38.98837209302325,17,23,underflow,0,False,0,0,,1,1,False,house-37|senate-13
1994,CLAY,LINEVILL NATL. G.A.,LINEVILL NATL G A,LINEVILL NATL G A,2000,,,VTD2000-027-1301,Lineville Nat'l Guard Armory,unmatched_name,79.41176470588235,0.0,17,23,underflow,0,False,0,0,,1,1,False,house-37|senate-13
1994,CLAY,LINEVILLE NAT. G.A.,LINEVILLE NAT G A,LINEVILLE NAT G A,2000,,,VTD2000-027-1701,Ashland Nat'l Guard Armory,ambiguous_fuzzy_name,85.5,1.4432899320127038e-13,17,23,underflow,0,False,0,0,,1,1,False,house-37|senate-13
1994,CLAY,LINEVILLE NATL. G.A.,LINEVILLE NATL G A,LINEVILLE NATL G A,2000,,,VTD2000-027-1301,Lineville Nat'l Guard Armory,ambiguous_fuzzy_name,85.5,5.5511151231257833e-14,17,23,underflow,0,False,0,0,,1,1,False,house-37|senate-13
1994,CLAY,MILLERVILLE F. D.,MILLERVILLE F D,MILLERVILLE F D,2000,,,VTD2000-027-0801,Millerville Fire Dept.,ambiguous_fuzzy_name,85.5,2.331468351712829e-13,17,23,underflow,0,False,0,0,,1,1,False,house-37|senate-13
1994,CLAY,TRI-COMMUNITY F.D.,TRI COMMUNITY F D,TRI COMMUNITY F D,2000,,,VTD2000-027-2401,Tri-Community Fire Dept.,ambiguous_fuzzy_name,85.5,6.058900359207087e-06,17,23,underflow,0,False,0,0,,1,1,False,house-37|senate-13
1994,COFFEE,"ARMY RESERVE CENTER, ELBA 1",ARMY RESERVE CENTER ELBA,ARMY RESERVE CENTER ELBA,2000,,,VTD2000-031-6-1,Elba National Guard Armory-Mulberry Heights,ambiguous_fuzzy_name,85.5,1.08194943448936e-05,56,27,overflow,0,False,0,0,,1,1,False,house-91|senate-31
1994,COFFEE,"ARMY RESERVE CENTER, ELBA 2",ARMY RESERVE CENTER ELBA,ARMY RESERVE CENTER ELBA,2000,,,VTD2000-031-6-1,Elba National Guard Armory-Mulberry Heights,ambiguous_fuzzy_name,85.5,1.08194943448936e-05,56,27,overflow,0,False,0,0,,1,1,False,house-91|senate-31
1994,COFFEE,"ARMY RESERVE CENTER, ELBA 3",ARMY RESERVE CENTER ELBA,ARMY RESERVE CENTER ELBA,2000,,,VTD2000-031-6-1,Elba National Guard Armory-Mulberry Heights,ambiguous_fuzzy_name,85.5,1.08194943448936e-05,56,27,overflow,0,False,0,0,,1,1,False,house-91|senate-31
1994,COFFEE,CIVIC CENTER 1,CIVIC CENTER,CIVIC CENTER,2000,,,VTD2000-031-9-2,New Brockton Farm Center,ambiguous_fuzzy_name,85.5,1.0703252661947715e-05,56,27,overflow,0,False,0,0,,1,1,False,house-91|senate-31
1994,COFFEE,CIVIC CENTER 2,CIVIC CENTER,CIVIC CENTER,2000,,,VTD2000-031-9-2,New Brockton Farm Center,ambiguous_fuzzy_name,85.5,1.0703252661947715e-05,56,27,overflow,0,False,0,0,,1,1,False,house-91|senate-31
1994,COFFEE,CIVIC CENTER 3,CIVIC CENTER,CIVIC CENTER,2000,,,VTD2000-031-9-2,New Brockton Farm Center,ambiguous_fuzzy_name,85.5,1.0703252661947715e-05,56,27,overflow,0,False,0,0,,1,1,False,house-91|senate-31
1994,COFFEE,COLEMAN'S MORTUARY,COLEMAN S MORTUARY,COLEMAN S MORTUARY,2000,,,VTD2000-031-12,Eanon,unmatched_name,54.0,2.5714285714285765,56,27,overflow,0,False,0,0,,1,1,False,house-91|senate-31
1994,COFFEE,"COMMUNITY ROOM, N.B.",COMMUNITY ROOM N B,COMMUNITY ROOM N B,2000,,,VTD2000-031-14-1,Ino Community,unmatched_name,77.72727272727272,0.0,56,27,overflow,0,False,0,0,,1,1,False,house-91|senate-31
1994,COFFEE,NEWBIA,NEWBIA,NEWBIA,2000,,,VTD2000-031-4,Newby,unmatched_name,72.72727272727273,7.272727272727266,56,27,overflow,0,False,0,0,,1,1,False,house-91|senate-31
1994,COLBERT,SHEFF. BD. OF EDUCATION BLDG.,SHEFF BD OF EDUCATION BUILDING,SHEFF BD OF EDUCATION BUILDING,2000,,,VTD2000-033-16,Sheffield,unmatched_name,64.28571428571429,4.285714285714285,35,17,overflow,0,False,4,0,,1,1,False,house-3|senate-1
1994,COLBERT,SHEFF. FIRE STATION 2ND ST.,SHEFF FIRE STATION 2ND SAINT,SHEFF FIRE STATION 2ND SAINT,2000,,,VTD2000-033-16,Sheffield,unmatched_name,64.28571428571429,2.103896103896105,35,17,overflow,0,False,4,0,,1,1,False,house-3|senate-1
1994,COLBERT,TROUSDALE STORE,TROUSDALE STORE,TROUSDALE STORE,2000,,,VTD2000-033-13,Locust Shores,unmatched_name,57.14285714285714,7.142857142857139,35,17,overflow,0,False,4,0,,1,1,False,house-3|senate-1
1994,CONECUH,101,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,2,2,True,house-64|house-68|senate-22|senate-23
1994,CONECUH,102,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,11,11,11,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-68|senate-23
1994,CONECUH,111,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,112,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,1122,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,2,2,True,house-64|house-68|senate-22|senate-23
1994,CONECUH,113,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,2,2,True,house-64|house-68|senate-22|senate-23
1994,CONECUH,114,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,2,2,True,house-64|house-68|senate-22|senate-23
1994,CONECUH,12,12,12,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-68|senate-23
1994,CONECUH,121,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,131,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,132,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,141,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,2,2,True,house-64|house-68|senate-22|senate-23
1994,CONECUH,142,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-68|senate-23
1994,CONECUH,151,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,2,2,True,house-64|house-68|senate-22|senate-23
1994,CONECUH,152,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,161,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,2,2,True,house-64|house-68|senate-22|senate-23
1994,CONECUH,21,21,21,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-68|senate-23
1994,CONECUH,22,22,22,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-68|senate-23
1994,CONECUH,31,31,31,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-68|senate-23
1994,CONECUH,32,32,32,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-68|senate-23
1994,CONECUH,41,41,41,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,2,2,True,house-64|house-68|senate-22|senate-23
1994,CONECUH,42,42,42,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,2,2,True,house-64|house-68|senate-22|senate-23
1994,CONECUH,43,43,43,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,51,51,51,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,52,52,52,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,53,53,53,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,61,61,61,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,62,62,62,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,2,2,True,house-64|house-68|senate-22|senate-23
1994,CONECUH,63,63,63,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,71,71,71,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,72,72,72,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,73,73,73,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,81,81,81,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,CONECUH,888,,,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,2,2,True,house-64|house-68|senate-22|senate-23
1994,CONECUH,91,91,91,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,2,2,True,house-64|house-68|senate-22|senate-23
1994,CONECUH,92,92,92,2000,,,VTD2000-035-11-1,David Burt Building,unmatched_name,0.0,0.0,37,28,overflow,0,False,3,2,99-2097|99-2149,1,1,False,house-64|senate-22
1994,COOSA,EQUALITY,EQUALITY,EQUALITY,2000,,,VTD2000-037-1-11,Equality Fire Dept.,ambiguous_fuzzy_name,90.0,6.418346965020305e-08,11,20,underflow,0,False,1,0,,1,1,False,house-31|senate-11
1994,COOSA,GOODWATER,GOODWATER,GOODWATER,2000,,,VTD2000-037-4-4,Goodwater Fire Dept.,ambiguous_fuzzy_name,90.0,0.0063149250039695,11,20,underflow,0,False,1,0,,1,1,False,house-31|senate-11
1994,COOSA,HANOVER,HANOVER,HANOVER,2000,,,VTD2000-037-6-14,Hanover Shop,ambiguous_fuzzy_name,90.0,4.2188474935755954e-13,11,20,underflow,0,False,1,0,,1,1,False,house-31|senate-11
1994,COOSA,KELLYTON,KELLYTON,KELLYTON,2000,,,VTD2000-037-3-6,Kellyton Community Center,ambiguous_fuzzy_name,90.0,3.864466524561294e-08,11,20,underflow,0,False,1,0,,1,1,False,house-31|senate-11
1994,COOSA,RICHVILLE,RICHVILLE,RICHVILLE,2000,,,VTD2000-037-15-19,Richville Fire Dept.,ambiguous_fuzzy_name,90.0,5.4892901335534816e-08,11,20,underflow,0,False,1,0,,1,1,False,house-31|senate-11
1994,COOSA,ROCKFORD,ROCKFORD,ROCKFORD,2000,,,VTD2000-037-7-12,Rockford Courthouse,ambiguous_fuzzy_name,90.0,8.881784197001252e-14,11,20,underflow,0,False,1,0,,1,1,False,house-31|senate-11
1994,COOSA,STEWARTVILLE,STEWARTVILLE,STEWARTVILLE,2000,,,VTD2000-037-12-16,Stewartville Voting House,ambiguous_fuzzy_name,90.0,2.1629698032654687e-09,11,20,underflow,0,False,1,0,,1,1,False,house-31|senate-11
1994,COVINGTN,BOBBIE,BOBBIE,BOBBIE,2000,,,VTD2000-039-8,Babbie-Cedar Grove,unmatched_name,75.00000000000001,21.00000000000001,56,24,overflow,0,False,4,0,,1,1,False,house-1|senate-31
1994,COVINGTN,CAROLINE,CAROLINE,CAROLINE,2000,,,VTD2000-039-21,Carolina City Hall,unmatched_name,84.0,28.615384615384613,56,24,overflow,0,False,4,0,,1,1,False,house-1|senate-31
1994,COVINGTN,CARTER SCHOOL,CARTER SCHOOL,CARTER SCHOOL,2000,,,VTD2000-039-19,Carter School-Stanley School,ambiguous_fuzzy_name,90.0,0.0,56,24,overflow,0,False,4,0,,1,1,False,house-1|senate-31
1994,COVINGTN,CATOES' STORE,CATOES STORE,CATOES STORE,2000,,,VTD2000-039-10,Beda Wing Fire Dept.-Catoe's Store,unmatched_name,85.5,29.499999999999996,56,24,overflow,0,False,4,0,,1,1,False,house-1|senate-31
1994,COVINGTN,FLARMONY,FLARMONY,FLARMONY,2000,,,VTD2000-039-20,Sanford-Harmony-Oakey Ridge,unmatched_name,68.4,20.40000000000001,56,24,overflow,0,False,4,0,,1,1,False,house-1|senate-31
1994,COVINGTN,FLORAL-3,FLORAL 3,FLORAL,2000,,,VTD2000-039-9,Florala,unmatched_name,80.0,35.0,56,24,overflow,0,False,4,0,,1,1,False,house-1|senate-31
1994,COVINGTN,GANTT 1 RAWLS-1,GANTT 1 RAWLS 1,GANTT 1 RAWLS,2000,,,VTD2000-039-15,Gantt City Hall,unmatched_name,61.07142857142856,18.32142857142856,56,24,overflow,0,False,4,0,,1,1,False,house-1|senate-31
1994,COVINGTN,GANTT 1 RAWLS-2,GANTT 1 RAWLS 2,GANTT 1 RAWLS,2000,,,VTD2000-039-15,Gantt City Hall,unmatched_name,60.0,17.25,56,24,overflow,0,False,4,0,,1,1,False,house-1|senate-31
