bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
96401,2010,Regular Session 2010,HB161,"Municipal elections, further provided for, statements of candidacy, provisional voting, absentee ballots, recount provisions, certain voter identification provisions not to apply, Sec. 17-9-30(f), Code of Alabama 1975, relating to voter identification, not to apply to municipal elections, Sec. 17-9-30 impliedly amended, Secs. 11-46-25, 11-46-27, 11-46-39, 11-46-44, 11-46-45, 11-46-46, 11-46-50, 11-46-55, 11-46-55.1, 11-46-57, 11-46-58, 11-46-67, 17-7-25, 17-11-14, 17-11-15 am'd.","Municipal elections, further provided for, statements of candidacy, provisional voting, absentee ballots, recount provisions, certain voter identification provisions not to apply, Sec. 17-9-30(f), Code of Alabama 1975, relating to voter identification, not to apply to municipal elections, Sec. 17-9-30 impliedly amended, Secs. 11-46-25, 11-46-27, 11-46-39, 11-46-44, 11-46-45, 11-46-46, 11-46-50, 11-46-55, 11-46-55.1, 11-46-57, 11-46-58, 11-46-67, 17-7-25, 17-11-14, 17-11-15 am'd.",4,3,election_integrity_controls,strengthen,prior_v3_audit,,3,2,2
96294,2010,Regular Session 2010,HB54,"Ethics Commission, granted subpoena power, Secs. 36-25-3 am'd.; Act 2009-225, 2009 Reg. Sess. am'd. (2010-20001)","Ethics Commission, granted subpoena power, Secs. 36-25-3 am'd.; Act 2009-225, 2009 Reg. Sess. am'd. (2010-20001)",3,3,campaign_finance_restrictions,strengthen,prior_v3_audit,,3,2,2
415652,2010,First Special Session 2010,SB2,"Elections, public employees, payroll deductions, state and local governmental agencies, including school boards, prohibited from arranging for payments by payroll deduction to political action committees or dues for membership organizations that use funds for political activities, Sec. 17-17-5 am'd. (2010-21197)","Elections, public employees, payroll deductions, state and local governmental agencies, including school boards, prohibited from arranging for payments by payroll deduction to political action committees or dues for membership organizations that use funds for political activities, Sec. 17-17-5 am'd. (2010-21197)",26,6,labor_rights,restrict,prior_v3_audit,,3,1,1
98578,2010,Regular Session 2010,SB442,"Public School and College Authority, bonds, issuance for new school construction and renovation of existing school facilities in school systems directly impacted by 2005 Base Realignment and Closure, local school districts required to provide dollar for dollar match (2010-20875)","Public School and College Authority, bonds, issuance for new school construction and renovation of existing school facilities in school systems directly impacted by 2005 Base Realignment and Closure, local school districts required to provide dollar for dollar match (2010-20875)",7,7,education_public_funding,expand,prior_v3_audit,,3,3,3
291874,2011,Regular Session 2011,HB108,"Sports, youth athletes, concussions and head injuries, each sport or recreational organization governing body to develop guidelines regarding medical evaluation, removal from practice or game, written clearance from health care provider to return to play, athletic head injury safety training required (2011-20301)","Sports, youth athletes, concussions and head injuries, each sport or recreational organization governing body to develop guidelines regarding medical evaluation, removal from practice or game, written clearance from health care provider to return to play, athletic head injury safety training required (2011-20301)",3,3,healthcare_regulation_patient_rights,strengthen,prior_v3_audit,,3,3,3
294078,2011,Regular Session 2011,HB143,"Solid waste, application filed with Environmental Management Department for new facility, local governing body approval, deemed denied if not approved within certain number of days, Sec. 22-27-48 am'd.","Solid waste, application filed with Environmental Management Department for new facility, local governing body approval, deemed denied if not approved within certain number of days, Sec. 22-27-48 am'd.",3,3,land_use_property_rights,regulation,prior_v3_audit,,3,2,2
291944,2011,Regular Session 2011,HB58,"Public officials or spouses of public officials, names and compensation of those who are employed by or have contracts with a municipality, a county, or the state, public disclosure required, filing with Ethics Commission, Sec. 36-25-5.1 added","Public officials or spouses of public officials, names and compensation of those who are employed by or have contracts with a municipality, a county, or the state, public disclosure required, filing with Ethics Commission, Sec. 36-25-5.1 added",9,9,campaign_finance_disclosure,strengthen,prior_v3_audit,,3,3,3
291643,2011,Regular Session 2011,HB6,"Education, public school K-12, minimum mandatory age of attendance decreased from seven to six, Sec. 16-28-3 am'd.","Education, public school K-12, minimum mandatory age of attendance decreased from seven to six, Sec. 16-28-3 am'd.",8,8,education_access,expand,prior_v3_audit,,3,2,2
292018,2011,Regular Session 2011,SB113,"Corrections Department, prescription medication, unused, redispensing authorized under certain conditions","Corrections Department, prescription medication, unused, redispensing authorized under certain conditions",3,3,drug_treatment,expand,prior_v3_audit,,3,3,3
292397,2011,Regular Session 2011,SB136,"Elections, campaign finance disclosure reports, electronic filing, frequency increased, Section 527 organization filing requirements, filing of large contributions required, Secretary of State to establish and maintain electronic database, Sec. 17-5-8 am'd. (2011-21174)","Elections, campaign finance disclosure reports, electronic filing, frequency increased, Section 527 organization filing requirements, filing of large contributions required, Secretary of State to establish and maintain electronic database, Sec. 17-5-8 am'd. (2011-21174)",9,9,campaign_finance_disclosure,strengthen,prior_v3_audit,,3,3,3
292310,2011,Regular Session 2011,SB76,"Industrial Development Authority, requirement that fair market value must be received for transfers of land owned by authority, removed, Sec. 41-10-27 am'd.","Industrial Development Authority, requirement that fair market value must be received for transfers of land owned by authority, removed, Sec. 41-10-27 am'd.",2,2,land_use_property_rights,property_rights,prior_v3_audit,,3,2,2
399821,2012,Regular Session 2012,HB343,"Health Care Sharing Ministries Freedom to Share Act, program for matching of health care and financial needs, disclaimers required, program not subject to Insurance Department regulations","Health Care Sharing Ministries Freedom to Share Act, program for matching of health care and financial needs, disclaimers required, program not subject to Insurance Department regulations",2,2,healthcare_public_responsibility,private_responsibility,prior_v3_audit,,3,2,2
364354,2012,Regular Session 2012,HB38,"Immigration, legal status and/or proof of citizenship, verification of eligibility to enter into business transactions with state or political subdivision, Uniformed Services Privilege and Identification card authorized, Act 2011-535, 2011 Reg. Sess. am'd.; Sec. 31-13-29 am'd.","Immigration, legal status and/or proof of citizenship, verification of eligibility to enter into business transactions with state or political subdivision, Uniformed Services Privilege and Identification card authorized, Act 2011-535, 2011 Reg. Sess. am'd.; Sec. 31-13-29 am'd.",2,1,election_integrity_controls,strengthen,prior_v3_audit,,3,2,2
391340,2012,Regular Session 2012,SB147,"Alabama Trust Fund, unrealized capital gains, oil and gas capital payments received during fiscal year, excluded from the calculation, clarified, realized gains from a public exchange traded equity asset, purchased and sold in same fiscal year, calculation method established, Amendment 666 (Section 219.04, Recompiled Constitution of Alabama of 1901, as amended), am'd., const. amend.","Alabama Trust Fund, unrealized capital gains, oil and gas capital payments received during fiscal year, excluded from the calculation, clarified, realized gains from a public exchange traded equity asset, purchased and sold in same fiscal year, calculation method established, Amendment 666 (Section 219.04, Recompiled Constitution of Alabama of 1901, as amended), am'd., const. amend.",5,5,climate_energy,fossil_expansion,prior_v3_audit,,3,3,3
