bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
511763,2013,Regular Session 2013,HB334,"Supernumerary ad valorem tax officials, cap on compensation increased, Sec. 40-6-3 am'd.","Supernumerary ad valorem tax officials, cap on compensation increased, Sec. 40-6-3 am'd.",2,1,tax_burden,increase,prior_v3_audit,deprecated_or_overbroad_axis,1,1,1
549865,2013,Regular Session 2013,HB683,"Midfield, additional ad valorem tax, authorized, referendum","Midfield, additional ad valorem tax, authorized, referendum",3,3,tax_burden,increase,prior_v3_audit,deprecated_or_overbroad_axis,1,2,2
601980,2014,Regular Session 2014,HB333,"Supernumerary ad valorem tax officials, cap on compensation increased, Sec. 40-6-3 am'd.","Supernumerary ad valorem tax officials, cap on compensation increased, Sec. 40-6-3 am'd.",4,2,tax_burden,increase,prior_v3_audit,deprecated_or_overbroad_axis,1,1,1
622669,2014,Regular Session 2014,HB509,"Historic structures, Historical Commission, approval of tax credits for restoration further provided for, transfer of credits, amount of total credits, Act 2013-241, 2013 Reg. Sess, am'd.; Secs. 40-9F-3, 40-9F-4, 40-9F-5 am'd.","Historic structures, Historical Commission, approval of tax credits for restoration further provided for, transfer of credits, amount of total credits, Act 2013-241, 2013 Reg. Sess, am'd.; Secs. 40-9F-3, 40-9F-4, 40-9F-5 am'd.",5,3,tax_burden,decrease,prior_v3_audit,deprecated_or_overbroad_axis,1,3,3
571487,2014,Regular Session 2014,HB52,"Taxation, tax exemption for Class 1-5 municipalities cultural districts","Taxation, tax exemption for Class 1-5 municipalities cultural districts",2,1,tax_burden,decrease,prior_v3_audit,deprecated_or_overbroad_axis,1,2,2
618541,2014,Regular Session 2014,SB343,"Taxation, tax deduction for taxpayers who made contributions to a catastrophe savings account, increase in state tax deduction, technical corrections to remove ambiguities, Homeowner's Insurance Catastrophic Event Planning Act, Secs. 40-18-311, 40-18-312 am'd.","Taxation, tax deduction for taxpayers who made contributions to a catastrophe savings account, increase in state tax deduction, technical corrections to remove ambiguities, Homeowner's Insurance Catastrophic Event Planning Act, Secs. 40-18-311, 40-18-312 am'd.",1,1,tax_burden,decrease,prior_v3_audit,deprecated_or_overbroad_axis,1,1,1
749755,2015,Regular Session 2015,HB214,"Taxation, tax credits for rehabilitation of qualified structures, credits extended until 2022, Secs.40-9F-4, 40-9F-7 am'd.","Taxation, tax credits for rehabilitation of qualified structures, credits extended until 2022, Secs.40-9F-4, 40-9F-7 am'd.",3,2,tax_burden,decrease,prior_v3_audit,deprecated_or_overbroad_axis,1,2,2
759608,2015,Regular Session 2015,HB306,"Athens, ad valorem tax, additional levied","Athens, ad valorem tax, additional levied",2,2,tax_burden,increase,prior_v3_audit,deprecated_or_overbroad_axis,1,2,2
766175,2015,Regular Session 2015,HB416,"Alabama Renewal Act, certain tax credits for the state's port facilities and other tax credits, authorized, Secs. 40-18-400 to 40-18-403, inclusive, 40-18-410 to 40-18-415, inclusive, added","Alabama Renewal Act, certain tax credits for the state's port facilities and other tax credits, authorized, Secs. 40-18-400 to 40-18-403, inclusive, 40-18-410 to 40-18-415, inclusive, added",4,2,tax_burden,decrease,prior_v3_audit,deprecated_or_overbroad_axis,1,2,2
780551,2015,Regular Session 2015,HB670,"Barbour Co., levy two mil ad valorem tax, distrib., election","Barbour Co., levy two mil ad valorem tax, distrib., election",2,2,tax_burden,increase,prior_v3_audit,deprecated_or_overbroad_axis,1,2,2
