bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
2029344,2025,2025 Regular Session,HR354,"Tobin Roth, commended","Tobin Roth, commended",0,0,,,,,5,1,1
2029417,2025,2025 Regular Session,HR355,"Ola Mae Lampley, death mourned","Ola Mae Lampley, death mourned",0,0,,,,,5,1,1
2029385,2025,2025 Regular Session,HR356,"Cindy O'Brien, celebrated","Cindy O'Brien, celebrated",0,0,,,,,5,1,1
2029365,2025,2025 Regular Session,HR357,"Alexis Brammer, recognized","Alexis Brammer, recognized",0,0,,,,,5,1,1
2029374,2025,2025 Regular Session,HR358,"Evangel Softball, congratulated","Evangel Softball, congratulated",0,0,,,,,5,1,1
2029449,2025,2025 Regular Session,HR359,"John Mitchell, honored","John Mitchell, honored",0,0,,,,,5,1,1
1960222,2025,2025 Regular Session,HR36,"Vernita Nettles, 90th Birthday","Vernita Nettles, 90th Birthday",0,0,,,,,5,1,1
2029429,2025,2025 Regular Session,HR360,"Dr. John W. Stewart III, commended","Dr. John W. Stewart III, commended",0,0,,,,,5,1,1
2031316,2025,2025 Regular Session,HR361,"Cynthia Pilot, death mourned","Cynthia Pilot, death mourned",0,0,,,,,5,1,1
2031368,2025,2025 Regular Session,HR362,"Hoover Country Club Women's Tennis, congratulated","Hoover Country Club Women's Tennis, congratulated",0,0,,,,,5,1,1
2031239,2025,2025 Regular Session,HR363,"John Anthony Karagas, death mourned","John Anthony Karagas, death mourned",0,0,,,,,5,1,1
2031306,2025,2025 Regular Session,HR364,"Tanjanika King Tiller, death mourned","Tanjanika King Tiller, death mourned",0,0,,,,,5,1,1
2031295,2025,2025 Regular Session,HR365,"Southside Boys Soccer, celebrated","Southside Boys Soccer, celebrated",0,0,,,,,5,1,1
2031350,2025,2025 Regular Session,HR366,"Collinsville Boys Soccer, commended","Collinsville Boys Soccer, commended",0,0,,,,,5,1,1
2031277,2025,2025 Regular Session,HR367,"House Interim Commission on Utility Relocation Costs, established","House Interim Commission on Utility Relocation Costs, established",0,0,,,,,5,1,1
2031358,2025,2025 Regular Session,HR368,"Kevlin Eades, commended","Kevlin Eades, commended",0,0,,,,,5,1,1
2031268,2025,2025 Regular Session,HR369,"Montgomery Academy Eagles Varsity Boys Soccer, commended","Montgomery Academy Eagles Varsity Boys Soccer, commended",0,0,,,,,5,1,1
1959752,2025,2025 Regular Session,HR37,"Justin Williams, death mourned","Justin Williams, death mourned",0,0,,,,,5,1,1
2031246,2025,2025 Regular Session,HR370,"Geneva County Schools, recognized","Geneva County Schools, recognized",0,0,,,,,5,1,1
2031325,2025,2025 Regular Session,HR371,"Torry Mack, honored","Torry Mack, honored",0,0,,,,,5,1,1
2031257,2025,2025 Regular Session,HR372,"Rebecca Recke, commended","Rebecca Recke, commended",0,0,,,,,5,1,1
2031343,2025,2025 Regular Session,HR373,"Vincent Baseball, commended","Vincent Baseball, commended",0,0,,,,,5,1,1
2031286,2025,2025 Regular Session,HR374,"2025 Shroud Award, designated","2025 Shroud Award, designated",0,0,,,,,5,1,1
2031372,2025,2025 Regular Session,HR375,"Carrie Clara Huffman, 100th birthday, celebrated","Carrie Clara Huffman, 100th birthday, celebrated",0,0,,,,,5,1,1
2031398,2025,2025 Regular Session,HR376,"Reverend Dr. Prince Emanuel Yelder, commended","Reverend Dr. Prince Emanuel Yelder, commended",0,0,,,,,5,1,1
2031420,2025,2025 Regular Session,HR377,"Westminster Soccer, honored","Westminster Soccer, honored",0,0,,,,,5,1,1
2031410,2025,2025 Regular Session,HR378,"Westminster School at Oak Mountain Boys Soccer Team, commended","Westminster School at Oak Mountain Boys Soccer Team, commended",0,0,,,,,5,1,1
2031389,2025,2025 Regular Session,HR379,"Briarwood Christian School Lady Lions Soccer Team, commended","Briarwood Christian School Lady Lions Soccer Team, commended",0,0,,,,,5,1,1
1960146,2025,2025 Regular Session,HR38,"Ricky Knight, commended","Ricky Knight, commended",0,0,,,,,5,1,1
2031381,2025,2025 Regular Session,HR380,"Reverend Alexander, honored","Reverend Alexander, honored",0,0,,,,,5,1,1
2031440,2025,2025 Regular Session,HR381,"Robert Smith, commended","Robert Smith, commended",0,0,,,,,5,1,1
1959805,2025,2025 Regular Session,HR39,"Josiah Benson, recognizing","Josiah Benson, recognizing",0,0,,,,,5,1,1
1959676,2025,2025 Regular Session,HR41,"Arkeem Bernard Sellers, death mourned","Arkeem Bernard Sellers, death mourned",0,0,,,,,5,1,1
1959360,2025,2025 Regular Session,HR42,"Gospel Music Workshop of America, Inc., recognized","Gospel Music Workshop of America, Inc., recognized",0,0,,,,,5,1,1
1965256,2025,2025 Regular Session,HR43,"Roland Mixon, Sr., death mourned","Roland Mixon, Sr., death mourned",0,0,,,,,5,1,1
1965166,2025,2025 Regular Session,HR44,"Members of the Cherokee County Rescue Service, honored","Members of the Cherokee County Rescue Service, honored",0,0,,,,,5,1,1
1965130,2025,2025 Regular Session,HR45,"Rev. Powell, death mourned","Rev. Powell, death mourned",0,0,,,,,5,1,1
1965238,2025,2025 Regular Session,HR46,"Donnie Jeffrey, death mourned","Donnie Jeffrey, death mourned",0,0,,,,,5,1,1
1965147,2025,2025 Regular Session,HR48,"Carlos Sanders, commended","Carlos Sanders, commended",0,0,,,,,5,1,1
1965510,2025,2025 Regular Session,HR49,"Buckets of Smiles Day, recognized","Buckets of Smiles Day, recognized",0,0,,,,,5,1,1
1965427,2025,2025 Regular Session,HR51,"Josephine Williams, death mourned","Josephine Williams, death mourned",0,0,,,,,5,1,1
1966131,2025,2025 Regular Session,HR52,SPECIAL ORDER CALENDAR,SPECIAL ORDER CALENDAR,0,0,,,,,5,1,1
1966973,2025,2025 Regular Session,HR55,"Dr. Stanley Torain, death mourned","Dr. Stanley Torain, death mourned",0,0,,,,,5,1,1
1967760,2025,2025 Regular Session,HR56,"Karmen Luts, Eagle Scout, commended","Karmen Luts, Eagle Scout, commended",0,0,,,,,5,1,1
1967605,2025,2025 Regular Session,HR57,"Brenda Sellers, Eagle Scout, commended","Brenda Sellers, Eagle Scout, commended",0,0,,,,,5,1,1
1967838,2025,2025 Regular Session,HR58,"Kendra Williams, Eagle Scout, commended","Kendra Williams, Eagle Scout, commended",0,0,,,,,5,1,1
1969069,2025,2025 Regular Session,HR60,SPECIAL ORDER CALENDAR,SPECIAL ORDER CALENDAR,0,0,,,,,5,1,1
1968928,2025,2025 Regular Session,HR61,Commending Ty Smith on his retirement,Commending Ty Smith on his retirement,0,0,,,,,5,1,1
1969329,2025,2025 Regular Session,HR62,"VFW Post 8640, celebrating","VFW Post 8640, celebrating",0,0,,,,,5,1,1
1973428,2025,2025 Regular Session,HR67,SPECIAL ORDER CALENDAR,SPECIAL ORDER CALENDAR,0,0,,,,,5,1,1
1974081,2025,2025 Regular Session,HR68,"Dr. Kevin McCreless, retirement, commended","Dr. Kevin McCreless, retirement, commended",0,0,,,,,5,1,1
1973997,2025,2025 Regular Session,HR69,"Dareon Maynard, Eagle Scout, commended","Dareon Maynard, Eagle Scout, commended",0,0,,,,,5,1,1
1954140,2025,2025 Regular Session,HR7,"Central Phenix City Flag Football Team, congratulating","Central Phenix City Flag Football Team, congratulating",0,0,,,,,5,1,1
1973991,2025,2025 Regular Session,HR71,"Albert Turner, Sr., commemorated","Albert Turner, Sr., commemorated",0,0,,,,,5,1,1
1974108,2025,2025 Regular Session,HR72,"Jack Collier, 104th birthday, celebrated","Jack Collier, 104th birthday, celebrated",0,0,,,,,5,1,1
1974114,2025,2025 Regular Session,HR73,"Marty Carrell, commended","Marty Carrell, commended",0,0,,,,,5,1,1
1974022,2025,2025 Regular Session,HR74,"Reverend Bill Greason, 100th Birthday, Celebrated","Reverend Bill Greason, 100th Birthday, Celebrated",0,0,,,,,5,1,1
1973899,2025,2025 Regular Session,HR75,"Stevlen Dickerson, Sr., commended","Stevlen Dickerson, Sr., commended",0,0,,,,,5,1,1
1973894,2025,2025 Regular Session,HR76,"Michael Scales, commended","Michael Scales, commended",0,0,,,,,5,1,1
1973922,2025,2025 Regular Session,HR77,"Ronald and Joan Garrett, commended","Ronald and Joan Garrett, commended",0,0,,,,,5,1,1
1973932,2025,2025 Regular Session,HR78,"Darryl Ingram, commended","Darryl Ingram, commended",0,0,,,,,5,1,1
1974091,2025,2025 Regular Session,HR79,"Mildred S. Woods, commended","Mildred S. Woods, commended",0,0,,,,,5,1,1
1973979,2025,2025 Regular Session,HR80,"March 4, 2024, recognized","March 4, 2024, recognized",0,0,,,,,5,1,1
1976794,2025,2025 Regular Session,HR82,SPECIAL ORDER CALENDAR,SPECIAL ORDER CALENDAR,0,0,,,,,5,1,1
1976854,2025,2025 Regular Session,HR83,"Doug Jones, commended","Doug Jones, commended",0,0,,,,,5,1,1
1976720,2025,2025 Regular Session,HR85,"Tamela Selmar-Burks, death mourned","Tamela Selmar-Burks, death mourned",0,0,,,,,5,1,1
1978908,2025,2025 Regular Session,HR86,"Tammy Littleton, death mourned","Tammy Littleton, death mourned",0,0,,,,,5,1,1
1977708,2025,2025 Regular Session,HR87,"Dr. Margaret Ann Breland-Bradley, death mourned","Dr. Margaret Ann Breland-Bradley, death mourned",0,0,,,,,5,1,1
1977646,2025,2025 Regular Session,HR88,"James Loggins, commended","James Loggins, commended",0,0,,,,,5,1,1
1983013,2025,2025 Regular Session,HR89,"Beverly Lester, death mourned","Beverly Lester, death mourned",0,0,,,,,5,1,1
1954416,2025,2025 Regular Session,HR9,"Future Business Leaders of America Week, recognized","Future Business Leaders of America Week, recognized",0,0,,,,,5,1,1
1982878,2025,2025 Regular Session,HR90,SPECIAL ORDER CALENDAR,SPECIAL ORDER CALENDAR,0,0,,,,,5,1,1
1983153,2025,2025 Regular Session,HR91,"James Cullins, honored","James Cullins, honored",0,0,,,,,5,1,1
1983292,2025,2025 Regular Session,HR93,"Cathy Stender, commended","Cathy Stender, commended",0,0,,,,,5,1,1
1986847,2025,2025 Regular Session,HR95,SPECIAL ORDER CALENDAR,SPECIAL ORDER CALENDAR,0,0,,,,,5,1,1
1987465,2025,2025 Regular Session,HR96,"Recognizing March 2, 2025, as the 70th anniversary of Claudette Colvin's refusal to give up her bus seat","Recognizing March 2, 2025, as the 70th anniversary of Claudette Colvin's refusal to give up her bus seat",0,0,,,,,5,1,1
1987063,2025,2025 Regular Session,HR99,"Cheryl Varnadoe Ramsey, death mourned","Cheryl Varnadoe Ramsey, death mourned",0,0,,,,,5,1,1
1886487,2025,2025 Regular Session,SB10,"Alabama Clean Indoor Air Act, renamed Vivian Davis Figures Clean Indoor Air Act; vaping included as prohibited smoking in public places","Alabama Clean Indoor Air Act, renamed Vivian Davis Figures Clean Indoor Air Act; vaping included as prohibited smoking in public places",0,0,,,,,5,1,1
1956277,2025,2025 Regular Session,SB100,Relating to Property Tax; amending the cap on the assessed value of real property,Relating to Property Tax; amending the cap on the assessed value of real property,0,0,,,,,5,1,1
1956474,2025,2025 Regular Session,SB103,"Public Works Contracts; authorize additional methods for advertising for sealed bids on public works contracts  exceeding $100,000; authorize a safe harbor when using multiple methods and one method fails; authorize a safe harbor for the Department of Transportation under certain circumstances","Public Works Contracts; authorize additional methods for advertising for sealed bids on public works contracts  exceeding $100,000; authorize a safe harbor when using multiple methods and one method fails; authorize a safe harbor for the Department of Transportation under certain circumstances",0,0,,,,,5,1,1
1956189,2025,2025 Regular Session,SB105,"Rural Hospital Investment Program established, tax credits for donations to rural hospitals authorized","Rural Hospital Investment Program established, tax credits for donations to rural hospitals authorized",0,0,,,,,5,1,1
1957069,2025,2025 Regular Session,SB107,"Sales and use tax, simplified sellers use tax (SSUT), recalculation of distributions based on annexations, deannexations, or incorporations, on fifth year after release of census commencing on January 1, 2026","Sales and use tax, simplified sellers use tax (SSUT), recalculation of distributions based on annexations, deannexations, or incorporations, on fifth year after release of census commencing on January 1, 2026",0,0,,,,,5,1,1
1888831,2025,2025 Regular Session,SB11,Motor vehicles; additional license tax and registration fee; distribution of proceeds to the Alabama Public Transportation Trust Fund,Motor vehicles; additional license tax and registration fee; distribution of proceeds to the Alabama Public Transportation Trust Fund,0,0,,,,,5,1,1
1889393,2025,2025 Regular Session,SB12,State and local agencies; conditioning the issuance of permit to operate business on having been granted a different permit from another agency prohibited,State and local agencies; conditioning the issuance of permit to operate business on having been granted a different permit from another agency prohibited,0,0,,,,,5,1,1
1959188,2025,2025 Regular Session,SB120,Relating to taxation; to exempt the Alabama Eye Bank from sales and use taxes,Relating to taxation; to exempt the Alabama Eye Bank from sales and use taxes,0,0,,,,,5,1,1
1958743,2025,2025 Regular Session,SB121,"Public works contracts; advertising requirements, further provided","Public works contracts; advertising requirements, further provided",0,0,,,,,5,1,1
1958929,2025,2025 Regular Session,SB124,"Medical Examiners Board and Nursing Board collaborative practice; joint committee, membership and procedures revised","Medical Examiners Board and Nursing Board collaborative practice; joint committee, membership and procedures revised",0,0,,,,,5,1,1
1959001,2025,2025 Regular Session,SB125,"Taxation; Alabama Wildlife Center, extend the exemption from state, county, and municipal sales and use taxes","Taxation; Alabama Wildlife Center, extend the exemption from state, county, and municipal sales and use taxes",0,0,,,,,5,1,1
1958635,2025,2025 Regular Session,SB126,"Taxation; Alabama Audubon, exempt from state, county, and municipal sales and use taxes","Taxation; Alabama Audubon, exempt from state, county, and municipal sales and use taxes",0,0,,,,,5,1,1
1958967,2025,2025 Regular Session,SB129,Law Enforcement Officers; civil and criminal immunity expanded,Law Enforcement Officers; civil and criminal immunity expanded,0,0,,,,,5,1,1
1958707,2025,2025 Regular Session,SB131,"Building codes; standardization of certain non-residential building codes, provided; practice architecture and duties of local building code officials, further provided","Building codes; standardization of certain non-residential building codes, provided; practice architecture and duties of local building code officials, further provided",0,0,,,,,5,1,1
1959885,2025,2025 Regular Session,SB132,Controlled substances; psychoactive derivatives of hemp added as Schedule I drug,Controlled substances; psychoactive derivatives of hemp added as Schedule I drug,0,0,,,,,5,1,1
1959517,2025,2025 Regular Session,SB135,"Baldwin County, further provides for the distribution of the proceeds of the special privilege license tax","Baldwin County, further provides for the distribution of the proceeds of the special privilege license tax",0,0,,,,,5,1,1
1959597,2025,2025 Regular Session,SB136,"Baldwin County, further provides for the distribution of the proceeds of the special privilege license tax","Baldwin County, further provides for the distribution of the proceeds of the special privilege license tax",0,0,,,,,5,1,1
1891995,2025,2025 Regular Session,SB14,Responsible vendors program; require ABC Board to report to the Legislature,Responsible vendors program; require ABC Board to report to the Legislature,0,0,,,,,5,1,1
