bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
375620,2012,Regular Session 2012,HB75,"Stalking in the first and second degree, aggravated stalking in the first and second degree, crimes further provided for, Tracy's Law, Secs. 13A-6-90.1, 13A-6-91.1 added; Secs. 13A-6-90, 13A-6-91 am'd.","Stalking in the first and second degree, aggravated stalking in the first and second degree, crimes further provided for, Tracy's Law, Secs. 13A-6-90.1, 13A-6-91.1 added; Secs. 13A-6-90, 13A-6-91 am'd.",3,0,,,prior_v3_audit,,4,3,3
422843,2012,Regular Session 2012,HB751,"Baldwin Co., court costs in circuit and district court, deposit in Law Library and Judicial Administration Fund, expiration extended, Sec. 45-2-80.87 am'd.","Baldwin Co., court costs in circuit and district court, deposit in Law Library and Judicial Administration Fund, expiration extended, Sec. 45-2-80.87 am'd.",1,0,,,prior_v3_audit,,4,1,1
422832,2012,Regular Session 2012,HB755,"Health specification for defibrillators, Sec. 6-5-332.3 am'd","Health specification for defibrillators, Sec. 6-5-332.3 am'd",2,0,,,prior_v3_audit,,4,2,2
422826,2012,Regular Session 2012,HB756,"Greene Co., ad valorem tax, co. comm. auth. to levy add'l., distrib. to emergency medical services, referendum, termination date","Greene Co., ad valorem tax, co. comm. auth. to levy add'l., distrib. to emergency medical services, referendum, termination date",3,0,,,codex_terminal_rule,,4,2,2
422815,2012,Regular Session 2012,HB758,"Baldwin County, municipality, abatement of weeds a nuisance, procedures, Legislature by local law may also provide for, const. amend.","Baldwin County, municipality, abatement of weeds a nuisance, procedures, Legislature by local law may also provide for, const. amend.",2,0,,,codex_terminal_rule|prior_v3_audit,,4,2,2
375594,2012,Regular Session 2012,HB76,"Motor vehicles, Alabama Move Over Act, vehicles to slow down or move over for utility vehicles on roadside under certain conditions, Sec. 32-5A-58.2 am'd.","Motor vehicles, Alabama Move Over Act, vehicles to slow down or move over for utility vehicles on roadside under certain conditions, Sec. 32-5A-58.2 am'd.",2,0,,,prior_v3_audit,,4,2,2
423381,2012,Regular Session 2012,HB763,"Houston County, county commission, vacancies, special election to fill, retroactive effect","Houston County, county commission, vacancies, special election to fill, retroactive effect",2,0,,,codex_terminal_rule,,4,2,2
423387,2012,Regular Session 2012,HB764,"Pike County, establish additional voting centers","Pike County, establish additional voting centers",2,0,,,prior_v3_audit,,4,2,2
423400,2012,Regular Session 2012,HB766,"Russell County, levy additional cigarette tax, distribution of proceeds from additional tax to Russell County Historical Association, General Fund of Phenix City, and Russell County General Fund, const. amend.","Russell County, levy additional cigarette tax, distribution of proceeds from additional tax to Russell County Historical Association, General Fund of Phenix City, and Russell County General Fund, const. amend.",2,0,,,codex_terminal_rule|prior_v3_audit,,4,2,2
423407,2012,Regular Session 2012,HB767,"Macon Co., Economic Development Authority, board of directors, additional members to be added by 2/3 quorum of directors, members appointed by directors to serve four year terms, consecutive term restriction removed, county commission to distribute funds from severance tax, Act 93-875, 1993 Reg. Sess., am'd","Macon Co., Economic Development Authority, board of directors, additional members to be added by 2/3 quorum of directors, members appointed by directors to serve four year terms, consecutive term restriction removed, county commission to distribute funds from severance tax, Act 93-875, 1993 Reg. Sess., am'd",2,0,,,codex_terminal_rule,,4,2,2
423424,2012,Regular Session 2012,HB770,"Cleburne County, court costs, drug and violent crime reduction fee, criminal cases, distribution and circuit clerk and sheriff for Calhoun/Cleburne Drug and Violent Crime Task Force","Cleburne County, court costs, drug and violent crime reduction fee, criminal cases, distribution and circuit clerk and sheriff for Calhoun/Cleburne Drug and Violent Crime Task Force",4,0,,,prior_v3_audit,,4,2,2
423431,2012,Regular Session 2012,HB771,"Talladega County, tobacco tax, distribution to Talladega County Volunteer Program, Act 90-424, 1990 Reg. Sess. am'd","Talladega County, tobacco tax, distribution to Talladega County Volunteer Program, Act 90-424, 1990 Reg. Sess. am'd",2,0,,,codex_terminal_rule,,4,2,2
423438,2012,Regular Session 2012,HB772,"St. Clair Co., warrant recall fee for City of Moody","St. Clair Co., warrant recall fee for City of Moody",2,0,,,prior_v3_audit,,4,2,2
423941,2012,Regular Session 2012,HB776,"Geneva County, sales tax, county commission authorized to levy additional tax, collect, distribution for jail construction, road and bridges, and resouces officers, referendum","Geneva County, sales tax, county commission authorized to levy additional tax, collect, distribution for jail construction, road and bridges, and resouces officers, referendum",4,0,,,codex_terminal_rule|prior_v3_audit,,4,2,2
423926,2012,Regular Session 2012,HB777,"Washington Co., county commissions, expenditure on road construction equipment or debt limited until next term, transfer of certain funds to County Road and Bridge Fund","Washington Co., county commissions, expenditure on road construction equipment or debt limited until next term, transfer of certain funds to County Road and Bridge Fund",2,0,,,codex_terminal_rule,,4,2,2
423885,2012,Regular Session 2012,HB780,"Tuskegee, corporate limits alt.","Tuskegee, corporate limits alt.",2,0,,,prior_v3_audit,,4,1,1
424205,2012,Regular Session 2012,HB782,"Butler Co., sale of draft or keg beer by properly licensed retail licensees, authorized","Butler Co., sale of draft or keg beer by properly licensed retail licensees, authorized",2,0,,,prior_v3_audit,,4,2,2
424215,2012,Regular Session 2012,HB785,"Randolph Co., tobacco tax, portion distrib. for establishment of District Community Service Office, Act 2003-213, 2003 Reg. Sess. amended and reenacted; Act 2010-402, 2010 Reg. Sess. am'd.","Randolph Co., tobacco tax, portion distrib. for establishment of District Community Service Office, Act 2003-213, 2003 Reg. Sess. amended and reenacted; Act 2010-402, 2010 Reg. Sess. am'd.",1,0,,,codex_terminal_rule,,4,1,1
375464,2012,Regular Session 2012,HB81,"Stored wire and electronic communications, transactional location records, pen registers, and trap and trace devices, federal law to be followed regarding these devices, use of such devices authorized in emergency situations relating to missing persons","Stored wire and electronic communications, transactional location records, pen registers, and trap and trace devices, federal law to be followed regarding these devices, use of such devices authorized in emergency situations relating to missing persons",5,0,,,prior_v3_audit,,4,2,2
375412,2012,Regular Session 2012,HB83,"Nursing scholarships, qualifications altered, funding increased, appropriation, Secs. 34-21-60, 34-21-61, 34-21-62, 34-21-63 am'd.","Nursing scholarships, qualifications altered, funding increased, appropriation, Secs. 34-21-60, 34-21-61, 34-21-62, 34-21-63 am'd.",2,0,,,prior_v3_audit,,4,1,1
375336,2012,Regular Session 2012,HB86,"Court costs, taxing filing fees as costs, Sec. 12-19-49 am'd","Court costs, taxing filing fees as costs, Sec. 12-19-49 am'd",3,0,,,prior_v3_audit,,4,2,2
388016,2012,Regular Session 2012,HB87,"Motor vehicles, abandoned, includes an order to remove a motor vehicle by law enforcement officers if the driver is arrested or injured, or otherwise needs moving, Secs. 32-13-1, 32-13-2 am'd","Motor vehicles, abandoned, includes an order to remove a motor vehicle by law enforcement officers if the driver is arrested or injured, or otherwise needs moving, Secs. 32-13-1, 32-13-2 am'd",1,0,,,prior_v3_audit,,4,1,1
388012,2012,Regular Session 2012,HB89,"E-911 services, statewide board established to replace Commercial Radio Service Board, service charge, collect and deposited into E-911 fund and distribute to local E-911 district to implement enhanced E-911, procedures and requirements provided, Secs. 11-98-1, 11-98-2, 11-98-4, 11-98-5, 11-98-6, 11-98-7, 11-98-9 am'd; Secs. 11-98-4.1, 11-98-5.2, 11-98-5.3, 11-98-13, 11-98-13.1, 11-98-14, 11-98-15 added; Secs. 11-98-5.1, 11-98-7.1, 11-98-8 repealed (2012-20150)","E-911 services, statewide board established to replace Commercial Radio Service Board, service charge, collect and deposited into E-911 fund and distribute to local E-911 district to implement enhanced E-911, procedures and requirements provided, Secs. 11-98-1, 11-98-2, 11-98-4, 11-98-5, 11-98-6, 11-98-7, 11-98-9 am'd; Secs. 11-98-4.1, 11-98-5.2, 11-98-5.3, 11-98-13, 11-98-13.1, 11-98-14, 11-98-15 added; Secs. 11-98-5.1, 11-98-7.1, 11-98-8 repealed (2012-20150)",7,0,,,prior_v3_audit,,4,3,3
