bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
526750,2013,Regular Session 2013,HB414,"Blessings in a Backpack, sales and use tax exemption","Blessings in a Backpack, sales and use tax exemption",0,0,,,,,5,1,1
526653,2013,Regular Session 2013,HB418,"Business licenses, issuance on a basis other than calendar-year basis by municipality authorized with local legislation, Sec. 11-51-90.1 am'd.","Business licenses, issuance on a basis other than calendar-year basis by municipality authorized with local legislation, Sec. 11-51-90.1 am'd.",0,0,,,,,5,1,1
473189,2013,Regular Session 2013,HB42,"Pistols, transportation to and from a shooting range without a pistol permit, authorized. Sec. 13A-11-74 am'd","Pistols, transportation to and from a shooting range without a pistol permit, authorized. Sec. 13A-11-74 am'd",0,0,,,,,5,1,1
526581,2013,Regular Session 2013,HB421,"Pawns, further regulate pawn transactions, Secs. 5-19A-2 am'd.; Secs. 5-19A-21, 5-19A-22, 5-19A-23, 5-19A-24, 5-19A-25 added","Pawns, further regulate pawn transactions, Secs. 5-19A-2 am'd.; Secs. 5-19A-21, 5-19A-22, 5-19A-23, 5-19A-24, 5-19A-25 added",0,0,,,,,5,1,1
526557,2013,Regular Session 2013,HB422,"Alcoholic beverages, licensure, fee increased, Sec. 28-3A-4 am'd.","Alcoholic beverages, licensure, fee increased, Sec. 28-3A-4 am'd.",0,0,,,,,5,1,1
526532,2013,Regular Session 2013,HB423,"Alcoholic beverages, annual license fee, payment date altered, increased penalty for failure to timely renew, fee for electronic processing, Sec. 28-3A-5 am'd.","Alcoholic beverages, annual license fee, payment date altered, increased penalty for failure to timely renew, fee for electronic processing, Sec. 28-3A-5 am'd.",0,0,,,,,5,1,1
527025,2013,Regular Session 2013,HB425,"Teachers, Teachers' Retirement System, Board of Control, membership altered, Sec. 16-25-19 am'd.","Teachers, Teachers' Retirement System, Board of Control, membership altered, Sec. 16-25-19 am'd.",0,0,,,,,5,1,1
527063,2013,Regular Session 2013,HB426,"Unemployment compensation, employing unit defined, Sec. 25-4-8 am'd.","Unemployment compensation, employing unit defined, Sec. 25-4-8 am'd.",0,0,,,,,5,1,1
527099,2013,Regular Session 2013,HB427,"Educational Accountability and Intervention Act, specifying procedure and authority for State Board of Education to intervene and exercise direct control over decision making and operational functions of local boards of education","Educational Accountability and Intervention Act, specifying procedure and authority for State Board of Education to intervene and exercise direct control over decision making and operational functions of local boards of education",0,0,,,,,5,1,1
527135,2013,Regular Session 2013,HB428,"Municipalities, ordinances, online access required","Municipalities, ordinances, online access required",0,0,,,,,5,1,1
