bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
98878,2010,Regular Session 2010,SR60,"Senate, Special Order Calendar","Senate, Special Order Calendar",2,0,,,prior_v3_audit,,4,1,1
98879,2010,Regular Session 2010,SR61,"Senate, Special Order Calendar","Senate, Special Order Calendar",1,0,,,prior_v3_audit,,4,1,1
98880,2010,Regular Session 2010,SR62,"Senate, Special Order Calendar","Senate, Special Order Calendar",1,0,,,prior_v3_audit,,4,1,1
98882,2010,Regular Session 2010,SR68,"Senate, Special Order Calendar","Senate, Special Order Calendar",1,0,,,prior_v3_audit,,4,1,1
98883,2010,Regular Session 2010,SR70,"Senate, Special Order Calendar","Senate, Special Order Calendar",1,0,,,prior_v3_audit,,4,1,1
98884,2010,Regular Session 2010,SR74,"Senate, Special Order Calendar","Senate, Special Order Calendar",1,0,,,prior_v3_audit,,4,1,1
98885,2010,Regular Session 2010,SR82,"Senate, Special Order Calendar","Senate, Special Order Calendar",1,0,,,prior_v3_audit,,4,1,1
98886,2010,Regular Session 2010,SR89,"Senate, Special Order Calendar","Senate, Special Order Calendar",1,0,,,prior_v3_audit,,4,1,1
98887,2010,Regular Session 2010,SR90,"Senate, Special Order Calendar","Senate, Special Order Calendar",1,0,,,prior_v3_audit,,4,1,1
98889,2010,Regular Session 2010,SR99,"Senate, Special Order Calendar","Senate, Special Order Calendar",1,0,,,prior_v3_audit,,4,1,1
292146,2011,Regular Session 2011,HB1,"Greene Co., sheriff may operate jail store, distrib. for law enforcement purposes, audit, prior actions ratified and confirmed","Greene Co., sheriff may operate jail store, distrib. for law enforcement purposes, audit, prior actions ratified and confirmed",2,0,,,prior_v3_audit,,4,2,2
291562,2011,Regular Session 2011,HB102,"Motor vehicles, text messaging or operating a handheld wireless telecommunication device while operating a motor vehicle on public street, road, or highway prohibited, penalties, law enforcement agencies to report statistical information to Public Safety Department and Attorney General","Motor vehicles, text messaging or operating a handheld wireless telecommunication device while operating a motor vehicle on public street, road, or highway prohibited, penalties, law enforcement agencies to report statistical information to Public Safety Department and Attorney General",4,0,,,prior_v3_audit,,4,2,2
291647,2011,Regular Session 2011,HB104,"Underwater Cultural Resources Act, definition of cultural resources amended to specify articles associated with shipwrecks, artifacts defined, recovery of abandoned artifacts not cultural resources in certain locations authorized, Secs. 41-9-291, 41-9-292 am'd. (2011-20030)","Underwater Cultural Resources Act, definition of cultural resources amended to specify articles associated with shipwrecks, artifacts defined, recovery of abandoned artifacts not cultural resources in certain locations authorized, Secs. 41-9-291, 41-9-292 am'd. (2011-20030)",2,0,,,prior_v3_audit,,4,2,2
291985,2011,Regular Session 2011,HB105,"Motor vehicles, licensing and registration of trucks and truck tractors, motor vehicle wreckers (tow trucks), licensing and registration based on gross vehicle weight not to include vehicle towed, Sec. 40-12-248 am'd.","Motor vehicles, licensing and registration of trucks and truck tractors, motor vehicle wreckers (tow trucks), licensing and registration based on gross vehicle weight not to include vehicle towed, Sec. 40-12-248 am'd.",2,0,,,prior_v3_audit,,4,2,2
