bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
1105294,2018,Regular Session 2018,HJR395,"Benjamin, Denver Sha-Vonne, commended","Benjamin, Denver Sha-Vonne, commended",0,0,,,,,5,2,2
1105243,2018,Regular Session 2018,HJR396,"Walker, Andrew T., commended","Walker, Andrew T., commended",0,0,,,,,5,2,2
1105261,2018,Regular Session 2018,HJR397,"Evans, Brie, commended","Evans, Brie, commended",0,0,,,,,5,2,2
1105202,2018,Regular Session 2018,HJR398,"Spain Park Girls Varsity Basketball Team, commended","Spain Park Girls Varsity Basketball Team, commended",0,0,,,,,5,2,2
1105281,2018,Regular Session 2018,HJR399,Professional Fire Fighters of Alabama - Commended,Professional Fire Fighters of Alabama - Commended,0,0,,,,,5,2,2
1105386,2018,Regular Session 2018,HJR404,"Girl Scouts, commended for 102 years of changing the world","Girl Scouts, commended for 102 years of changing the world",0,0,,,,,5,2,2
1105363,2018,Regular Session 2018,HJR405,"David Howell Road, County Road 12 in Washington County, named","David Howell Road, County Road 12 in Washington County, named",0,0,,,,,5,2,2
1106152,2018,Regular Session 2018,HJR423,"Warren, Eleanor Williams, 90th birthday, commended","Warren, Eleanor Williams, 90th birthday, commended",0,0,,,,,5,2,2
1106327,2018,Regular Session 2018,HJR424,"""Fix it America"", urging Congress to pass","""Fix it America"", urging Congress to pass",0,0,,,,,5,1,1
1106164,2018,Regular Session 2018,HJR428,"Carver High School Boy's Basketball Team, commended","Carver High School Boy's Basketball Team, commended",0,0,,,,,5,2,2
1055534,2018,Regular Session 2018,HJR43,"Rogers, Johnny, professional achievement, commended","Rogers, Johnny, professional achievement, commended",0,0,,,,,5,1,1
1106412,2018,Regular Session 2018,HJR433,"Marlow, Red, commended","Marlow, Red, commended",0,0,,,,,5,2,2
1106413,2018,Regular Session 2018,HJR434,"Legislature, Alabama State House security force, commended","Legislature, Alabama State House security force, commended",0,0,,,,,5,2,2
1057085,2018,Regular Session 2018,HJR44,"Carruth, Nicole, athletic accomplishments, recognized","Carruth, Nicole, athletic accomplishments, recognized",0,0,,,,,5,2,2
1107686,2018,Regular Session 2018,HJR444,"Huntsville City School System student ambassadors, 1988 XV Winter Olympics in Calgary, Canada, recognized","Huntsville City School System student ambassadors, 1988 XV Winter Olympics in Calgary, Canada, recognized",0,0,,,,,5,2,2
1107643,2018,Regular Session 2018,HJR448,"Reed, William D., commended","Reed, William D., commended",0,0,,,,,5,2,2
1054952,2018,Regular Session 2018,HJR45,"Cunningham, Trey, commended","Cunningham, Trey, commended",0,0,,,,,5,2,2
1107768,2018,Regular Session 2018,HJR452,"Garofano, Patrick L., commended","Garofano, Patrick L., commended",0,0,,,,,5,2,2
1107954,2018,Regular Session 2018,HJR457,"Yom HaShoah Commemoration, recognized","Yom HaShoah Commemoration, recognized",0,0,,,,,5,2,2
1054376,2018,Regular Session 2018,HJR46,"Transportation Department, urged to reduce speed limit on Highway 431 in Alexandria","Transportation Department, urged to reduce speed limit on Highway 431 in Alexandria",0,0,,,,,5,2,2
1108103,2018,Regular Session 2018,HJR468,"Jackson, James O., outstanding professional achievement, commended","Jackson, James O., outstanding professional achievement, commended",0,0,,,,,5,1,1
1108122,2018,Regular Session 2018,HJR469,"National Stop the Bleed Day, March 31, 2018, recognized","National Stop the Bleed Day, March 31, 2018, recognized",0,0,,,,,5,1,1
1108016,2018,Regular Session 2018,HJR470,"Fuller, Tommy, outstanding professional achievement, commended","Fuller, Tommy, outstanding professional achievement, commended",0,0,,,,,5,1,1
1108088,2018,Regular Session 2018,HJR471,"Donald, James S., outstanding professional achievement, commended","Donald, James S., outstanding professional achievement, commended",0,0,,,,,5,1,1
1108067,2018,Regular Session 2018,HJR472,"Elliott, Carl Atwood, commended","Elliott, Carl Atwood, commended",0,0,,,,,5,1,1
1108011,2018,Regular Session 2018,HJR473,"Alabama Baptist, 175th anniversary, recognized","Alabama Baptist, 175th anniversary, recognized",0,0,,,,,5,1,1
1108041,2018,Regular Session 2018,HJR476,"Jefferson State Community College's Shelby-Hoover Campus, 25th anniversary, commended","Jefferson State Community College's Shelby-Hoover Campus, 25th anniversary, commended",0,0,,,,,5,1,1
1108596,2018,Regular Session 2018,HJR479,"Potts, David, commended","Potts, David, commended",0,0,,,,,5,1,1
1054052,2018,Regular Session 2018,HJR48,"Sheriff L. D. ""Red"" Sizemore Memorial Highway, portion of State Highway 85 in Geneva Co., named, Act 2012-123, 2012 Reg. Sess., repealed","Sheriff L. D. ""Red"" Sizemore Memorial Highway, portion of State Highway 85 in Geneva Co., named, Act 2012-123, 2012 Reg. Sess., repealed",0,0,,,,,5,2,2
1108661,2018,Regular Session 2018,HJR483,"Broadband issues, urging county officials to designate one person as contact in each county regarding","Broadband issues, urging county officials to designate one person as contact in each county regarding",0,0,,,,,5,1,1
1108638,2018,Regular Session 2018,HJR484,"Public teaching hospital system in Alabama, recognized","Public teaching hospital system in Alabama, recognized",0,0,,,,,5,1,1
1108624,2018,Regular Session 2018,HJR486,"Fetzer, Kenneth A., commended","Fetzer, Kenneth A., commended",0,0,,,,,5,1,1
1109713,2018,Regular Session 2018,HJR493,"Crittenton Youth Services, commended","Crittenton Youth Services, commended",0,0,,,,,5,1,1
1109757,2018,Regular Session 2018,HJR501,"Oakes, Sylvia, dedicated service and retirement, commended","Oakes, Sylvia, dedicated service and retirement, commended",0,0,,,,,5,1,1
1056764,2018,Regular Session 2018,HJR52,"Allen, Jimmy, Thomasville Alabama Chamber of Commerce's Citizen of the Year, commended","Allen, Jimmy, Thomasville Alabama Chamber of Commerce's Citizen of the Year, commended",0,0,,,,,5,2,2
1060593,2018,Regular Session 2018,HJR54,"Terry, William Jefferson, posthumously commended","Terry, William Jefferson, posthumously commended",0,0,,,,,5,1,1
1060502,2018,Regular Session 2018,HJR55,"Howze, Mattie Johns, death mourned","Howze, Mattie Johns, death mourned",0,0,,,,,5,2,2
1060679,2018,Regular Session 2018,HJR56,"Wheat, William Jessie, death mourned","Wheat, William Jessie, death mourned",0,0,,,,,5,2,2
1060517,2018,Regular Session 2018,HJR58,"Roney, Kris, Scottsbors Police Department Life Saving Certificate, commended","Roney, Kris, Scottsbors Police Department Life Saving Certificate, commended",0,0,,,,,5,2,2
1060814,2018,Regular Session 2018,HJR59,"Spain Park High School Table Tennis Team, commended","Spain Park High School Table Tennis Team, commended",0,0,,,,,5,2,2
1049448,2018,Regular Session 2018,HJR7,"Military veterans, recognized","Military veterans, recognized",0,0,,,,,5,2,2
1060643,2018,Regular Session 2018,HJR71,"Television service providers, urged to provide Alabama citizens with access to programming that originates in Alabama","Television service providers, urged to provide Alabama citizens with access to programming that originates in Alabama",0,0,,,,,5,2,2
1064224,2018,Regular Session 2018,HJR75,"Dixon, Martha Belvin, death mourned","Dixon, Martha Belvin, death mourned",0,0,,,,,5,2,2
1064145,2018,Regular Session 2018,HJR76,"Championship Highway, portion of Highway 20, named","Championship Highway, portion of Highway 20, named",0,0,,,,,5,2,2
1064428,2018,Regular Session 2018,HJR77,"Bolen, William Ossian, Sr., death mourned","Bolen, William Ossian, Sr., death mourned",0,0,,,,,5,2,2
1064201,2018,Regular Session 2018,HJR78,"Self-Care Awareness Month, March 2018, recognized","Self-Care Awareness Month, March 2018, recognized",0,0,,,,,5,2,2
1069448,2018,Regular Session 2018,HJR88,"National Wear Red Day, February, 2, 2018, recognized","National Wear Red Day, February, 2, 2018, recognized",0,0,,,,,5,1,1
1069356,2018,Regular Session 2018,HJR89,"Terry, William Jefferson, posthumously honored","Terry, William Jefferson, posthumously honored",0,0,,,,,5,2,2
1069444,2018,Regular Session 2018,HJR92,"Essity, leading global hygiene company, commended","Essity, leading global hygiene company, commended",0,0,,,,,5,1,1
1069427,2018,Regular Session 2018,HJR93,"Jones, Ronald L., outstanding professional achievement, commended","Jones, Ronald L., outstanding professional achievement, commended",0,0,,,,,5,2,2
1069415,2018,Regular Session 2018,HJR96,"Legislature, joint session called for receiving the General Gustave F. Perna of the United States Army Materiel Command","Legislature, joint session called for receiving the General Gustave F. Perna of the United States Army Materiel Command",0,0,,,,,5,2,2
1069436,2018,Regular Session 2018,HJR97,"Polar Plunge, being a great success, recognized","Polar Plunge, being a great success, recognized",0,0,,,,,5,1,1
1069303,2018,Regular Session 2018,HJR99,"Arc of Madison County, exceptional service, commended","Arc of Madison County, exceptional service, commended",0,0,,,,,5,2,2
1070047,2018,Regular Session 2018,HR102,"Coates, Robert Frank, Jr., death mourned","Coates, Robert Frank, Jr., death mourned",0,0,,,,,5,1,1
1071823,2018,Regular Session 2018,HR103,"Roberson, Emma, 100th birthday, commended","Roberson, Emma, 100th birthday, commended",0,0,,,,,5,1,1
1071903,2018,Regular Session 2018,HR109,"Smithfield Walk Club, commended","Smithfield Walk Club, commended",0,0,,,,,5,1,1
1071973,2018,Regular Session 2018,HR110,"Portis, Luberta Westry, death mourned","Portis, Luberta Westry, death mourned",0,0,,,,,5,1,1
1072001,2018,Regular Session 2018,HR111,"Stedham, W. Gene, death mourned","Stedham, W. Gene, death mourned",0,0,,,,,5,0,0
1074644,2018,Regular Session 2018,HR113,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",0,0,,,,,5,1,1
1074731,2018,Regular Session 2018,HR114,"Ratcliff, Cheryl Curtis Strong, outstanding professional achievement, commended","Ratcliff, Cheryl Curtis Strong, outstanding professional achievement, commended",0,0,,,,,5,1,1
1074921,2018,Regular Session 2018,HR117,"Oliver, Debra J., outstanding professional achievement, commending","Oliver, Debra J., outstanding professional achievement, commending",0,0,,,,,5,1,1
1074973,2018,Regular Session 2018,HR118,"Bandy, Representative George C., Sr., death mourned","Bandy, Representative George C., Sr., death mourned",0,0,,,,,5,1,1
1074818,2018,Regular Session 2018,HR119,"Banks, Edwin, commended","Banks, Edwin, commended",0,0,,,,,5,1,1
1049694,2018,Regular Session 2018,HR12,"Hall, Rick, death mourned","Hall, Rick, death mourned",0,0,,,,,5,1,1
1077271,2018,Regular Session 2018,HR121,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",0,0,,,,,5,1,1
1077691,2018,Regular Session 2018,HR123,"Oliver, William David, outstanding professional achievement, commended","Oliver, William David, outstanding professional achievement, commended",0,0,,,,,5,1,1
1078469,2018,Regular Session 2018,HR124,"Wall, Rodney Lee, death mourned","Wall, Rodney Lee, death mourned",0,0,,,,,5,1,1
1077938,2018,Regular Session 2018,HR125,"Sherman, John Richard, death mourned","Sherman, John Richard, death mourned",0,0,,,,,5,1,1
1078192,2018,Regular Session 2018,HR126,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",0,0,,,,,5,1,1
1077867,2018,Regular Session 2018,HR127,"Jones, Jay, Sheriff of the Year, commended","Jones, Jay, Sheriff of the Year, commended",0,0,,,,,5,1,1
1078295,2018,Regular Session 2018,HR134,"Butterworth, Maria del Pilar Menendez de, death mourned","Butterworth, Maria del Pilar Menendez de, death mourned",0,0,,,,,5,1,1
1082450,2018,Regular Session 2018,HR137,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",0,0,,,,,5,1,1
1082423,2018,Regular Session 2018,HR138,"Perna, Gustave F., commended","Perna, Gustave F., commended",0,0,,,,,5,1,1
1082571,2018,Regular Session 2018,HR139,"Walker, Robert, outstanding military achievement, posthumously commended","Walker, Robert, outstanding military achievement, posthumously commended",0,0,,,,,5,1,1
1082475,2018,Regular Session 2018,HR140,"Roberson, Mary Frances, death mourned","Roberson, Mary Frances, death mourned",0,0,,,,,5,1,1
1082548,2018,Regular Session 2018,HR141,"Marble, Leslie Lee, death mourned","Marble, Leslie Lee, death mourned",0,0,,,,,5,1,1
1082401,2018,Regular Session 2018,HR142,"Trotman, John, death mourned","Trotman, John, death mourned",0,0,,,,,5,1,1
1082780,2018,Regular Session 2018,HR148,"Military in Alabama, recognized","Military in Alabama, recognized",0,0,,,,,5,1,1
1082921,2018,Regular Session 2018,HR151,"Pack, James I., professional achievement, commended","Pack, James I., professional achievement, commended",0,0,,,,,5,1,1
1084450,2018,Regular Session 2018,HR154,"Calhoun, Vick Eugene, death mourned","Calhoun, Vick Eugene, death mourned",0,0,,,,,5,1,1
1084415,2018,Regular Session 2018,HR156,"House of Representatives, Consent Calendar","House of Representatives, Consent Calendar",0,0,,,,,5,1,1
1084383,2018,Regular Session 2018,HR157,"Jones, John Daniel, outstanding professional achievement, commended","Jones, John Daniel, outstanding professional achievement, commended",0,0,,,,,5,1,1
1084315,2018,Regular Session 2018,HR158,"Jackson Tyler Baughman, Phillip Grant Baughman, Nolan Jacob Goldman, Jordan Lee Inwood, Andrew John Powell, and Jacob Patrick Young, earning the Arrow of Light Award in the Cub Scouts Program, commended","Jackson Tyler Baughman, Phillip Grant Baughman, Nolan Jacob Goldman, Jordan Lee Inwood, Andrew John Powell, and Jacob Patrick Young, earning the Arrow of Light Award in the Cub Scouts Program, commended",0,0,,,,,5,1,1
1084443,2018,Regular Session 2018,HR159,"Peter F. Alba School, 100th anniversary, commended","Peter F. Alba School, 100th anniversary, commended",0,0,,,,,5,1,1
1084471,2018,Regular Session 2018,HR160,"Gamble, Carl, commended","Gamble, Carl, commended",0,0,,,,,5,1,1
1084308,2018,Regular Session 2018,HR162,"Fletcher, Karen Anita Ross, death mourned","Fletcher, Karen Anita Ross, death mourned",0,0,,,,,5,1,1
1084463,2018,Regular Session 2018,HR163,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",0,0,,,,,5,0,0
1084361,2018,Regular Session 2018,HR164,"Isaac, Charles Edward, Jr., death mourned","Isaac, Charles Edward, Jr., death mourned",0,0,,,,,5,1,1
1084326,2018,Regular Session 2018,HR165,"Roberson, Richard Ervin, death mourned","Roberson, Richard Ervin, death mourned",0,0,,,,,5,1,1
