bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
619414,2014,Regular Session 2014,HB467,"Oil and Gas Board, oil and gas wells, drainage or production units, regulation of horizontal wells in oil reservoirs and offshore wells in gas reservoirs, Secs. 9-17-1, 9-17-12 am'd.","Oil and Gas Board, oil and gas wells, drainage or production units, regulation of horizontal wells in oil reservoirs and offshore wells in gas reservoirs, Secs. 9-17-1, 9-17-12 am'd.",1,0,,,ministral_structured_then_schema_validated,,2,1,1
622587,2014,Regular Session 2014,HB508,"Code of Ethics, definition of principal expanded, lobbyist required to identify principals that stand to benefit from lobbyist activities, Secs. 36-25-1, 36-25-18 am'd.","Code of Ethics, definition of principal expanded, lobbyist required to identify principals that stand to benefit from lobbyist activities, Secs. 36-25-1, 36-25-18 am'd.",2,0,,,ministral_structured_then_schema_validated,,2,1,1
587716,2014,Regular Session 2014,SB114,"Public assistance, fraud in obtaining, crime established, penalties, theft of services, knowledge requirement deleted, Sec. 40-18-100 am'd.","Public assistance, fraud in obtaining, crime established, penalties, theft of services, knowledge requirement deleted, Sec. 40-18-100 am'd.",8,0,,,ministral_structured_then_schema_validated|prior_v3_audit,,2,3,3
587742,2014,Regular Session 2014,SB137,"Oil and Gas Board, State, Sunset Law review, continued until October 1, 2018","Oil and Gas Board, State, Sunset Law review, continued until October 1, 2018",2,0,,,ministral_structured_then_schema_validated,,2,2,2
591243,2014,Regular Session 2014,SB191,"Alabama Open Meetings Act, prohibit serial meetings, to clarify Open Meetings Act applies to meeting of the Legislature, committees, or subcommittees of governmental bodies, penalties, Secs. 36-25A-1, 36-25A-2, 36-25A-3, 36-25A-9 am'd.","Alabama Open Meetings Act, prohibit serial meetings, to clarify Open Meetings Act applies to meeting of the Legislature, committees, or subcommittees of governmental bodies, penalties, Secs. 36-25A-1, 36-25A-2, 36-25A-3, 36-25A-9 am'd.",5,0,,,ministral_structured_then_schema_validated|prior_v3_audit,,2,2,2
575049,2014,Regular Session 2014,SB66,"Ethics Commission, statements of economic interest, electronic database, redaction of identifying information to include statements filed prior to August 1, 2013, Sec. 36-25-4.3 am'd.","Ethics Commission, statements of economic interest, electronic database, redaction of identifying information to include statements filed prior to August 1, 2013, Sec. 36-25-4.3 am'd.",2,0,,,ministral_structured_then_schema_validated,,2,2,2
582056,2014,Regular Session 2014,SB87,"Human Resources Department, food stamp program, Supplemental Nutritional Assistance Program, commissioner prohibited from requesting waiver from federal requirement related to certain work requirements","Human Resources Department, food stamp program, Supplemental Nutritional Assistance Program, commissioner prohibited from requesting waiver from federal requirement related to certain work requirements",5,0,,,ministral_structured_then_schema_validated|prior_v3_audit,,2,2,2
790231,2015,Second Special Session 2015,HB12,"Nursing homes, beds, privilege tax assessment, supplement for fiscal years 2016 and 2017, contigent on minimum general fund appropriations to Medicaid, Sec. 40-26B-21 am'd.","Nursing homes, beds, privilege tax assessment, supplement for fiscal years 2016 and 2017, contigent on minimum general fund appropriations to Medicaid, Sec. 40-26B-21 am'd.",5,0,,,codex_terminal_rule|ministral_structured_then_schema_validated|prior_v3_audit,,2,1,1
765976,2015,Regular Session 2015,HB389,"Health care workers, infected health care workers, add Hepatitis C infection to definition of, Secs. 22-11A-60, 22-11A-61, 22-11A-62, 22-11A-63, 22-11A-66, 22-11A-67, 22-11A-73 am'd.","Health care workers, infected health care workers, add Hepatitis C infection to definition of, Secs. 22-11A-60, 22-11A-61, 22-11A-62, 22-11A-63, 22-11A-66, 22-11A-67, 22-11A-73 am'd.",2,0,,,ministral_structured_then_schema_validated,,2,2,2
771965,2015,Regular Session 2015,HB500,"State Health Planning and Development Agency (SHPDA), mandatory reporting of health care information, Health Care Information and Data Collection Advisory Council estab., advice on rules to implement","State Health Planning and Development Agency (SHPDA), mandatory reporting of health care information, Health Care Information and Data Collection Advisory Council estab., advice on rules to implement",5,0,,,ministral_structured_then_schema_validated|prior_v3_audit,,2,3,3
775809,2015,Regular Session 2015,HB583,"Home Medical Equipment Services Providers Board, Medicaid recipients, out-of-state providers exempt, Sec. 34-14C-5 am'd.","Home Medical Equipment Services Providers Board, Medicaid recipients, out-of-state providers exempt, Sec. 34-14C-5 am'd.",2,0,,,ministral_structured_then_schema_validated,,2,2,2
743564,2015,Regular Session 2015,SB126,"Alabama Open Meetings Act, members of governmental bodies may participate in meetings and deliberation electronically","Alabama Open Meetings Act, members of governmental bodies may participate in meetings and deliberation electronically",2,0,,,ministral_structured_then_schema_validated|prior_v3_audit,,2,2,2
743558,2015,Regular Session 2015,SB132,"Open Meetings Act, meeting, definition, exclusion when two persons gather when no final decision is made, Sec. 36-25A-2 am'd.","Open Meetings Act, meeting, definition, exclusion when two persons gather when no final decision is made, Sec. 36-25A-2 am'd.",3,0,,,ministral_structured_then_schema_validated|prior_v3_audit,,2,3,3
715340,2015,Regular Session 2015,SB21,"Alabama Open Meetings Act, prohibit serial meetings, to clarify Open Meetings Act applies to meeting of the Legislature, committees, or subcommittees of governmental bodies, penalties, Secs. 36-25A-1, 36-25A-2, 36-25A-3, 36-25A-9 am'd.","Alabama Open Meetings Act, prohibit serial meetings, to clarify Open Meetings Act applies to meeting of the Legislature, committees, or subcommittees of governmental bodies, penalties, Secs. 36-25A-1, 36-25A-2, 36-25A-3, 36-25A-9 am'd.",9,0,,,ministral_structured_then_schema_validated|prior_v3_audit,,2,3,3
758559,2015,Regular Session 2015,SB241,"Fair Campaign Practices Act, revised, State Campaign Finance Commission, created, Secs. 17-5-7.2, 17-5-19.1, 17-5-19.2, 17-5-21, 36-14-18 added; Secs.17-5-2, 17-5-4 to 17-5-10, inclusive, 17-5-19, 36-25-3, 36-25-4, 36-25-14, 36-25-15 am'd.","Fair Campaign Practices Act, revised, State Campaign Finance Commission, created, Secs. 17-5-7.2, 17-5-19.1, 17-5-19.2, 17-5-21, 36-14-18 added; Secs.17-5-2, 17-5-4 to 17-5-10, inclusive, 17-5-19, 36-25-3, 36-25-4, 36-25-14, 36-25-15 am'd.",5,0,,,ministral_structured_then_schema_validated|prior_v3_audit,,2,3,3
759778,2015,Regular Session 2015,SB283,"Waste disposal, hazardous waste disposal facilities, environmental fees, distribution altered, Secs. 22-30B-2.1, 22-30B-4, 22-30B-4.1 am'd.","Waste disposal, hazardous waste disposal facilities, environmental fees, distribution altered, Secs. 22-30B-2.1, 22-30B-4, 22-30B-4.1 am'd.",6,0,,,ministral_structured_then_schema_validated|prior_v3_audit,,2,3,3
760403,2015,Regular Session 2015,SB296,"Dental services, certain health insurance policies and health maintenance organizations plans, setting fees for services not covered by the plan, prohibited","Dental services, certain health insurance policies and health maintenance organizations plans, setting fees for services not covered by the plan, prohibited",3,0,,,ministral_structured_then_schema_validated|prior_v3_audit,,2,3,3
