bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
325838,2011,Regular Session 2011,SB452,"Timber and forest products, willful removal of timber and other forest products by deception and failure to disclose to owner quantity and type of timber harvested and owner not compensated for all timber designated Class A misdemeanor, Sec. 9-13-60 am'd.; Act 2010-704, 2010 Reg. Sess. am'd.","Timber and forest products, willful removal of timber and other forest products by deception and failure to disclose to owner quantity and type of timber harvested and owner not compensated for all timber designated Class A misdemeanor, Sec. 9-13-60 am'd.; Act 2010-704, 2010 Reg. Sess. am'd.",0,0,,,,,5,1,1
325842,2011,Regular Session 2011,SB453,"Legislature, compensation, expense allowance authorized by Act 2007-75, legislator may refuse, funds distributed to local boards of education of legislator for school supplies","Legislature, compensation, expense allowance authorized by Act 2007-75, legislator may refuse, funds distributed to local boards of education of legislator for school supplies",0,0,,,,,5,1,1
325873,2011,Regular Session 2011,SB454,"Ad valorem tax, personal property, county commission authorized to contract with third parties to provide noncompliance detection of certain property not assessed, procedures, fees, Sec. 40-5-34.1 added","Ad valorem tax, personal property, county commission authorized to contract with third parties to provide noncompliance detection of certain property not assessed, procedures, fees, Sec. 40-5-34.1 added",0,0,,,,,5,1,1
325881,2011,Regular Session 2011,SB455,"National Human Trafficking Resource Center Hotline, posting in lounges and on Alcoholic Beverage Control Board, Public Service Commission, and Industrial Relations Department Internet website, required, penalties","National Human Trafficking Resource Center Hotline, posting in lounges and on Alcoholic Beverage Control Board, Public Service Commission, and Industrial Relations Department Internet website, required, penalties",0,0,,,,,5,1,1
326243,2011,Regular Session 2011,SB457,"Prosthetics and Orthotics Act, terms redefined, licensure or registration, application requirements, duties of board updated, maximum fees exceeded under certain conditions, Secs. 34-25A-3, 34-25A-5, 34-25A-7, 34-25A-12 am'd.; Act 2010-145, 2010 Reg. Sess. am'd.","Prosthetics and Orthotics Act, terms redefined, licensure or registration, application requirements, duties of board updated, maximum fees exceeded under certain conditions, Secs. 34-25A-3, 34-25A-5, 34-25A-7, 34-25A-12 am'd.; Act 2010-145, 2010 Reg. Sess. am'd.",0,0,,,,,5,1,1
326260,2011,Regular Session 2011,SB459,"Chiropractors, authorized to refer person to licensed physical therapist for treatment, Sec. 34-24-122 am'd.","Chiropractors, authorized to refer person to licensed physical therapist for treatment, Sec. 34-24-122 am'd.",0,0,,,,,5,1,1
326144,2011,Regular Session 2011,SB460,"Home Medical Equipment Services Providers, Board of, name changed to Home Medical Equipment, Board of, duties revised, licensure and regulation, disciplinary hearings, administrative fines, injunctions, penalties, Secs. 34-14C-1, 34-14C-2, 34-14C-4, 34-14C-4.1, 34-14C-6, 34-14C-8 am'd.; Act 2010-148, 2010 Reg. Sess. am'd.","Home Medical Equipment Services Providers, Board of, name changed to Home Medical Equipment, Board of, duties revised, licensure and regulation, disciplinary hearings, administrative fines, injunctions, penalties, Secs. 34-14C-1, 34-14C-2, 34-14C-4, 34-14C-4.1, 34-14C-6, 34-14C-8 am'd.; Act 2010-148, 2010 Reg. Sess. am'd.",0,0,,,,,5,1,1
326685,2011,Regular Session 2011,SB461,"Entertainment industries, tax incentives for qualified production companies, rebate of certain production expenditures, application process, approval by Alabama Entertainment Incentive Rebate Review Board, audit requirements, administration by Alabama Development Office, board composition, duties, Secs. 41-7A-42, 41-7A-43, 41-7A-44 am'd.","Entertainment industries, tax incentives for qualified production companies, rebate of certain production expenditures, application process, approval by Alabama Entertainment Incentive Rebate Review Board, audit requirements, administration by Alabama Development Office, board composition, duties, Secs. 41-7A-42, 41-7A-43, 41-7A-44 am'd.",0,0,,,,,5,1,1
326683,2011,Regular Session 2011,SB462,"Alabama Film Office, abolished, equipment, records, duties, functions, and funds transferred to Alabama Development Office, Tourism Department employees provided for, Secs. 41-7A-1 to 41-7A-3, inclusive, repealed","Alabama Film Office, abolished, equipment, records, duties, functions, and funds transferred to Alabama Development Office, Tourism Department employees provided for, Secs. 41-7A-1 to 41-7A-3, inclusive, repealed",0,0,,,,,5,1,1
327431,2011,Regular Session 2011,SB463,"Workers' compensation insurance, volunteer fire departments and rescue squads, Insurance Department to set rates, based on certain annual payroll per person, Sec. 25-5-50 am'd.","Workers' compensation insurance, volunteer fire departments and rescue squads, Insurance Department to set rates, based on certain annual payroll per person, Sec. 25-5-50 am'd.",0,0,,,,,5,1,1
