bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
947401,2017,Regular Session 2017,HB99,"Memorial Preservation Act, monuments prohibited from relocation or removal, Alabama Committee on Memorial Preservation created","Memorial Preservation Act, monuments prohibited from relocation or removal, Alabama Committee on Memorial Preservation created",0,0,,,,,5,1,1
948658,2017,Regular Session 2017,HJR1,"Governor, committee appointed to notify that Legislature is in session","Governor, committee appointed to notify that Legislature is in session",0,0,,,,,5,1,1
981976,2017,Regular Session 2017,HJR111,"Congress, urged to strengthen laws and prosecution relating to unwanted telephone communications","Congress, urged to strengthen laws and prosecution relating to unwanted telephone communications",0,0,,,,,5,1,1
981895,2017,Regular Session 2017,HJR113,"Maplesville High School Football Team, commended","Maplesville High School Football Team, commended",0,0,,,,,5,2,2
981733,2017,Regular Session 2017,HJR114,"Rolling, Madison, Miss Auburn 2016, commended","Rolling, Madison, Miss Auburn 2016, commended",0,0,,,,,5,2,2
981838,2017,Regular Session 2017,HJR115,"Rare Disease Advisory Council, created","Rare Disease Advisory Council, created",0,0,,,,,5,2,2
981766,2017,Regular Session 2017,HJR116,"Giles, Donald Lee, commended","Giles, Donald Lee, commended",0,0,,,,,5,2,2
981973,2017,Regular Session 2017,HJR117,"Giles, Donald Lee, commended","Giles, Donald Lee, commended",0,0,,,,,5,1,1
985847,2017,Regular Session 2017,HJR118,"Frazer, Nimrod T., occasion of the centennial anniversary of World War I, recognized","Frazer, Nimrod T., occasion of the centennial anniversary of World War I, recognized",0,0,,,,,5,2,2
987049,2017,Regular Session 2017,HJR121,"Ladner, Donald Carl, outstanding professional achievement, commended","Ladner, Donald Carl, outstanding professional achievement, commended",0,0,,,,,5,2,2
948934,2017,Regular Session 2017,HJR13,"Arts Education Month, March 2017, recognized","Arts Education Month, March 2017, recognized",0,0,,,,,5,1,1
985884,2017,Regular Session 2017,HJR134,"Evans, Lee, outstanding professional achievement, commended","Evans, Lee, outstanding professional achievement, commended",0,0,,,,,5,2,2
987038,2017,Regular Session 2017,HJR135,"National Women's History Month, March 2017, recognized","National Women's History Month, March 2017, recognized",0,0,,,,,5,1,1
985807,2017,Regular Session 2017,HJR136,"Girls scouts, 100 years of selling cookies, commended","Girls scouts, 100 years of selling cookies, commended",0,0,,,,,5,2,2
985816,2017,Regular Session 2017,HJR137,"Winfield City High School Varsity Cheerleading Squad, commended","Winfield City High School Varsity Cheerleading Squad, commended",0,0,,,,,5,2,2
