bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
1761212,2023,Regular Session 2023,SB285,"Relating to wine and mead; to amend Section 28-3A-20.4, Code of Alabama 1975, to provide that a nonprofit organization may be issued a license to host a wine festival; to further provide for the application process and conditions of licensure to host or participate in a wine festival; and to further provide for the collection and remittance of taxes due on the sale of wine at a wine festival; to amend Section 28-6A-2, Code of Alabama 1975, to further provide for wine manufacturer licensees located in dry counties by allowing such manufacturers to transport and sell wine to retailers under certain limits and to specify that such licensees may host or participate in wine festivals; to amend Section 28-7-10.1, Code of Alabama 1975, to further provide for small farm wineries by permitting such wineries to produce mead; and to amend Section 28-7-16, Code of Alabama 1975, to further provide for the excise tax rate for mead.","Relating to wine and mead; to amend Section 28-3A-20.4, Code of Alabama 1975, to provide that a nonprofit organization may be issued a license to host a wine festival; to further provide for the application process and conditions of licensure to host or participate in a wine festival; and to further provide for the collection and remittance of taxes due on the sale of wine at a wine festival; to amend Section 28-6A-2, Code of Alabama 1975, to further provide for wine manufacturer licensees located in dry counties by allowing such manufacturers to transport and sell wine to retailers under certain limits and to specify that such licensees may host or participate in wine festivals; to amend Section 28-7-10.1, Code of Alabama 1975, to further provide for small farm wineries by permitting such wineries to produce mead; and to amend Section 28-7-16, Code of Alabama 1975, to further provide for the excise tax rate for mead.",3,0,,,codex_terminal_rule,,4,3,3
1761194,2023,Regular Session 2023,SB287,Relating to Mobile County; to provide for the qualifications of the sheriff; and to require completion of continuing education.,Relating to Mobile County; to provide for the qualifications of the sheriff; and to require completion of continuing education.,1,0,,,prior_v3_audit,,4,1,1
1761217,2023,Regular Session 2023,SB288,Relating to Mobile County; to provide further for the sheriff's compensation by an annual expense allowance to expire at the end of the current term of office; to add an amount equal to the temporary expense allowance to the sheriff's annual salary commencing with the next term of office.,Relating to Mobile County; to provide further for the sheriff's compensation by an annual expense allowance to expire at the end of the current term of office; to add an amount equal to the temporary expense allowance to the sheriff's annual salary commencing with the next term of office.,1,0,,,prior_v3_audit,,4,1,1
1761193,2023,Regular Session 2023,SB290,"Relating to public works contracts; to amend Sections 39-1-1, 39-2-1, 39-2-2, and 39-2-6, Code of Alabama 1975, to increase the threshold dollar amount for which competitive bidding is generally required; to further provide for certain notice procedures; to authorize the publication of notice by electronic means; to authorize the use of electronic sealed bids; to authorize certain statutory dollar amounts to be increased based on increases in the Consumer Price Index; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.","Relating to public works contracts; to amend Sections 39-1-1, 39-2-1, 39-2-2, and 39-2-6, Code of Alabama 1975, to increase the threshold dollar amount for which competitive bidding is generally required; to further provide for certain notice procedures; to authorize the publication of notice by electronic means; to authorize the use of electronic sealed bids; to authorize certain statutory dollar amounts to be increased based on increases in the Consumer Price Index; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.",3,0,,,prior_v3_audit,,4,2,2
1761219,2023,Regular Session 2023,SB291,"Relating to public contracts; to amend Section 41-16-51, Code of Alabama 1975, to further provide for contracts for which competitive bidding is not required; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.","Relating to public contracts; to amend Section 41-16-51, Code of Alabama 1975, to further provide for contracts for which competitive bidding is not required; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.",4,0,,,prior_v3_audit,,4,3,3
1761198,2023,Regular Session 2023,SB292,Relating to taxation and revenue; to provide for the Department of Revenue to grant certificates of exemption from sales and use taxes to contractors and subcontractors licensed by the State Licensing Board for General Contractors for the purchase of building materials and construction materials to be used in the construction of a building or other project for an entity statutorily exempt from paying sales and use taxes; and to provide for accounting for purchases and enforcement for violations.,Relating to taxation and revenue; to provide for the Department of Revenue to grant certificates of exemption from sales and use taxes to contractors and subcontractors licensed by the State Licensing Board for General Contractors for the purchase of building materials and construction materials to be used in the construction of a building or other project for an entity statutorily exempt from paying sales and use taxes; and to provide for accounting for purchases and enforcement for violations.,2,0,,,codex_terminal_rule,,4,2,2
1761337,2023,Regular Session 2023,SB294,"Regarding non-merit system state employees; to amend Section 36-26-10, Code of Alabama 1975, to further provide for the number of exempt service employees allowable in each department or agency.","Regarding non-merit system state employees; to amend Section 36-26-10, Code of Alabama 1975, to further provide for the number of exempt service employees allowable in each department or agency.",3,0,,,prior_v3_audit,,4,3,3
1761399,2023,Regular Session 2023,SB295,"Proposing an amendment to the Constitution of Alabama of 2022, relating to Geneva","Proposing an amendment to the Constitution of Alabama of 2022, relating to Geneva",3,0,,,prior_v3_audit,,4,2,2
1761381,2023,Regular Session 2023,SB296,"To amend Section 2 of Act 634 of the 1951 Regular Session (Acts 1951, p. 1089), as amended by Act 630 of the 1967 Regular Session (Acts 1967, p. 1435), relating to zoning regulations of the county commission in the unincorporated area of the county in all counties having a population of 400,000 or more according to the 1940 or any succeeding Federal census; and to further provide the remedies and penalties for violations.","To amend Section 2 of Act 634 of the 1951 Regular Session (Acts 1951, p. 1089), as amended by Act 630 of the 1967 Regular Session (Acts 1967, p. 1435), relating to zoning regulations of the county commission in the unincorporated area of the county in all counties having a population of 400,000 or more according to the 1940 or any succeeding Federal census; and to further provide the remedies and penalties for violations.",2,0,,,codex_terminal_rule,,4,2,2
1761428,2023,Regular Session 2023,SB298,Relating to outdoor recreation; to provide for the development of a strategic trail network; to provide for grants for qualified donations of donated property; to create the Sweet Trails Alabama Project Fund and the Sweet Trails Alabama Acquisition Fund and provide for the use of monies in the funds; and to further provide for the liability of property owners for recreational use of certain property and abutting property.,Relating to outdoor recreation; to provide for the development of a strategic trail network; to provide for grants for qualified donations of donated property; to create the Sweet Trails Alabama Project Fund and the Sweet Trails Alabama Acquisition Fund and provide for the use of monies in the funds; and to further provide for the liability of property owners for recreational use of certain property and abutting property.,3,0,,,prior_v3_audit,,4,3,3
1685336,2023,Regular Session 2023,SB3,"To alter, rearrange, and extend the boundary lines and corporate limits of the City of Bay Minette in Baldwin County.","To alter, rearrange, and extend the boundary lines and corporate limits of the City of Bay Minette in Baldwin County.",2,0,,,prior_v3_audit,,4,2,2
1774575,2023,Second Special Session 2023,SB3,"Proposing to amend Section 71.01 of the Constitution of Alabama of 2022, to authorize the Legislature to sign and transmit local laws or constitutional amendments before the transmission of basic appropriations.","Proposing to amend Section 71.01 of the Constitution of Alabama of 2022, to authorize the Legislature to sign and transmit local laws or constitutional amendments before the transmission of basic appropriations.",5,0,,,codex_terminal_rule,,4,3,3
1762797,2023,Regular Session 2023,SB300,To create the School Principal Leadership and Mentoring Act and the Alabama Principal Leadership Development System for public K-12 education; to provide for the creation and implementation of a mentoring program for new principals and a continuing professional learning program for principals and assistant principals; and to provide annual stipends for each principal and assistant principal who satisfactorily completes the program.,To create the School Principal Leadership and Mentoring Act and the Alabama Principal Leadership Development System for public K-12 education; to provide for the creation and implementation of a mentoring program for new principals and a continuing professional learning program for principals and assistant principals; and to provide annual stipends for each principal and assistant principal who satisfactorily completes the program.,3,0,,,prior_v3_audit,,4,3,3
1762806,2023,Regular Session 2023,SB302,"Relating to Jefferson County; to amend Section 45-37-90.03 of the Code of Alabama 1975, as last amended by Act 2015-213, establishing the Birmingham-Jefferson Civic Center Authority, to provide for two additional members on the board of directors and to further provide for vacancies on the board of directors under certain conditions.","Relating to Jefferson County; to amend Section 45-37-90.03 of the Code of Alabama 1975, as last amended by Act 2015-213, establishing the Birmingham-Jefferson Civic Center Authority, to provide for two additional members on the board of directors and to further provide for vacancies on the board of directors under certain conditions.",5,0,,,prior_v3_audit,,4,2,2
1762755,2023,Regular Session 2023,SB303,"Relating to Lauderdale County, to amend Section 45-39-100, Code of Alabama 1975, to provide further for the compensation of the members and president of the county board of education; and to provide for the election and term of the president of the board.","Relating to Lauderdale County, to amend Section 45-39-100, Code of Alabama 1975, to provide further for the compensation of the members and president of the county board of education; and to provide for the election and term of the president of the board.",2,0,,,prior_v3_audit,,4,2,2
1763557,2023,Regular Session 2023,SB304,"Relating to Hale County; to provide for additional minimum qualifications for individuals elected or appointed to the office of sheriff, that the individual is a U.S. citizen, has been a resident and registered voter of Hale County for one year prior to qualifying or being appointed, is a high school graduate or the equivalent, is the age of 25 or older, has three years or more of law enforcement service, has never been convicted of a felony; and to require completion of continuing education.","Relating to Hale County; to provide for additional minimum qualifications for individuals elected or appointed to the office of sheriff, that the individual is a U.S. citizen, has been a resident and registered voter of Hale County for one year prior to qualifying or being appointed, is a high school graduate or the equivalent, is the age of 25 or older, has three years or more of law enforcement service, has never been convicted of a felony; and to require completion of continuing education.",2,0,,,prior_v3_audit,,4,2,2
1763465,2023,Regular Session 2023,SB305,Relating to Hale County; to authorize the sheriff to establish procedures for utilizing a credit card or debit card for limited purchases provided the proper procedures are followed.,Relating to Hale County; to authorize the sheriff to establish procedures for utilizing a credit card or debit card for limited purchases provided the proper procedures are followed.,2,0,,,prior_v3_audit,,4,2,2
1763472,2023,Regular Session 2023,SB309,"Relating to contracts for professional services; to amend Section 41-4-133, Code of Alabama 1975, as last amended by Act 2022-357, to provide for the procurement of certain professional service contracts based on competitive, qualification-based policies and procedures; to provide for the advertisement of such contracts; and to subject such contracts to a fee schedule established by the Division of Construction Management of the Department of Finance, with exception.","Relating to contracts for professional services; to amend Section 41-4-133, Code of Alabama 1975, as last amended by Act 2022-357, to provide for the procurement of certain professional service contracts based on competitive, qualification-based policies and procedures; to provide for the advertisement of such contracts; and to subject such contracts to a fee schedule established by the Division of Construction Management of the Department of Finance, with exception.",9,0,,,prior_v3_audit,,4,3,3
1763539,2023,Regular Session 2023,SB312,"Relating to the Mandatory Liability Insurance Act; to amend Sections 32-7A-5 and 32-7A-16, Code of Alabama 1975, to further provide for the exceptions to the act for inoperable or stored motor vehicles; to prohibit the continued operation of a motor vehicle in violation of the registration and insurance requirements.","Relating to the Mandatory Liability Insurance Act; to amend Sections 32-7A-5 and 32-7A-16, Code of Alabama 1975, to further provide for the exceptions to the act for inoperable or stored motor vehicles; to prohibit the continued operation of a motor vehicle in violation of the registration and insurance requirements.",3,0,,,prior_v3_audit,,4,3,3
1763464,2023,Regular Session 2023,SB313,"Relating to the Alabama Department of Economic and Community Affairs; to authorize the department to distribute funds appropriated for that purpose to any government or private entity to accomplish the design, construction, and installation of a replica of the Saturn 1B Rocket or similar structure at the northernmost Interstate 65 rest stop in the state, if the original rocket located at the Interstate 65 Ardmore Welcome Center in Elkmont, Alabama is beyond restoration or repair; and to allocate funding under the department's Planning Program.","Relating to the Alabama Department of Economic and Community Affairs; to authorize the department to distribute funds appropriated for that purpose to any government or private entity to accomplish the design, construction, and installation of a replica of the Saturn 1B Rocket or similar structure at the northernmost Interstate 65 rest stop in the state, if the original rocket located at the Interstate 65 Ardmore Welcome Center in Elkmont, Alabama is beyond restoration or repair; and to allocate funding under the department's Planning Program.",4,0,,,codex_terminal_rule,,4,2,2
1763469,2023,Regular Session 2023,SB315,Relating to public utilities; to authorize the Alabama Public Service Commission to designate certain providers or  of commercial mobile radio  services as a eligible to offer and receive universal service support.,Relating to public utilities; to authorize the Alabama Public Service Commission to designate certain providers or  of commercial mobile radio  services as a eligible to offer and receive universal service support.,3,0,,,prior_v3_audit,,4,3,3
1763757,2023,Regular Session 2023,SB316,"Relating to vaping devices; to amend Section 28-11-14, Code of Alabama 1975, to further provide prohibitions on the possession of an electronic nicotine delivery system by individuals under 21 years of age; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.","Relating to vaping devices; to amend Section 28-11-14, Code of Alabama 1975, to further provide prohibitions on the possession of an electronic nicotine delivery system by individuals under 21 years of age; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.",2,0,,,prior_v3_audit,,4,2,2
1763640,2023,Regular Session 2023,SB317,"Relating to Macon County; to provide for the salary of the judge of probate; to ratify and confirm prior payments to the judge of probate prior to the effective date of this act; and to repeal Section 45-44-84 of the Code of Alabama 1975, relating to Macon County and the salary of the judge of probate.","Relating to Macon County; to provide for the salary of the judge of probate; to ratify and confirm prior payments to the judge of probate prior to the effective date of this act; and to repeal Section 45-44-84 of the Code of Alabama 1975, relating to Macon County and the salary of the judge of probate.",1,0,,,prior_v3_audit,,4,1,1
1728787,2023,Regular Session 2023,SB32,Relating to motor vehicle registration and distinctive motor vehicle license plates; to authorize the issuance of a distinctive motor vehicle license plate to benefit brain cancer research.,Relating to motor vehicle registration and distinctive motor vehicle license plates; to authorize the issuance of a distinctive motor vehicle license plate to benefit brain cancer research.,2,0,,,prior_v3_audit,,4,2,2
1763769,2023,Regular Session 2023,SB320,Relating to criminal procedure; to require law enforcement agencies to collect fingerprints and DNA from any illegal alien in the agency's custody and submit the fingerprints and DNA for testing or cataloging.,Relating to criminal procedure; to require law enforcement agencies to collect fingerprints and DNA from any illegal alien in the agency's custody and submit the fingerprints and DNA for testing or cataloging.,2,0,,,prior_v3_audit,,4,2,2
1765126,2023,Regular Session 2023,SB322,"Relating to the employment of notaries public; to amend Sections 36-20-70, 36-20-71, 36-20-72, 36-20-73.1, 36-20-74, and 36-20-75, Code of Alabama 1975; to provide further for the appointment and service of notaries public; to increase the fee collected by the judge of probate for the commission of a notary; to expand the grounds under which a judge of probate may accept or deny an application for a notary commission; to require an applicant for a notary commission to complete a training program; to increase the bond required of a notary public; to provide further for the acknowledgment of signatures; to increase the fee collected for notarial acts performed; to specify the acts of a notary or other individual that constitute a crime; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.","Relating to the employment of notaries public; to amend Sections 36-20-70, 36-20-71, 36-20-72, 36-20-73.1, 36-20-74, and 36-20-75, Code of Alabama 1975; to provide further for the appointment and service of notaries public; to increase the fee collected by the judge of probate for the commission of a notary; to expand the grounds under which a judge of probate may accept or deny an application for a notary commission; to require an applicant for a notary commission to complete a training program; to increase the bond required of a notary public; to provide further for the acknowledgment of signatures; to increase the fee collected for notarial acts performed; to specify the acts of a notary or other individual that constitute a crime; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.",5,0,,,prior_v3_audit,,4,3,3
1765140,2023,Regular Session 2023,SB323,Relating to Autauga County; to authorize the sheriff to conduct fundraising events; to provide for the use of the proceeds; and to provide that this act is remedial and curative.,Relating to Autauga County; to authorize the sheriff to conduct fundraising events; to provide for the use of the proceeds; and to provide that this act is remedial and curative.,2,0,,,prior_v3_audit,,4,2,2
1765224,2023,Regular Session 2023,SB324,"To propose an amendment to the Constitution of Alabama of 2022, relating to Greene County, to provide legislative findings; to provide for the pari-mutuel wagering on historical horse racing on computerized machines; to levy a tax on pari-mutuel wagering on historical horse races on computerized machines; to provide for application for licensure and the operation of a racetrack; and to provide for the distribution of taxes, fees, and other monies collected by the commission.","To propose an amendment to the Constitution of Alabama of 2022, relating to Greene County, to provide legislative findings; to provide for the pari-mutuel wagering on historical horse racing on computerized machines; to levy a tax on pari-mutuel wagering on historical horse races on computerized machines; to provide for application for licensure and the operation of a racetrack; and to provide for the distribution of taxes, fees, and other monies collected by the commission.",2,0,,,codex_terminal_rule,,4,1,1
