bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
417513,2012,Regular Session 2012,HR315,"Sumlin, Lillie Mae, death mourned","Sumlin, Lillie Mae, death mourned",0,0,,,,,5,1,1
419567,2012,Regular Session 2012,HR318,"Department of Public Health, commended","Department of Public Health, commended",0,0,,,,,5,1,1
419561,2012,Regular Session 2012,HR319,"House of Representatives, Consent Calendar","House of Representatives, Consent Calendar",0,0,,,,,5,1,1
419555,2012,Regular Session 2012,HR320,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",0,0,,,,,5,1,1
419548,2012,Regular Session 2012,HR323,"Henderson, Frank, commended","Henderson, Frank, commended",0,0,,,,,5,1,1
419542,2012,Regular Session 2012,HR324,"Reagan Park, commended","Reagan Park, commended",0,0,,,,,5,1,1
419536,2012,Regular Session 2012,HR325,"Wilson, Mary Rose, death mourned","Wilson, Mary Rose, death mourned",0,0,,,,,5,1,1
419530,2012,Regular Session 2012,HR326,"Minter, Joe, Sr., commended","Minter, Joe, Sr., commended",0,0,,,,,5,1,1
420005,2012,Regular Session 2012,HR328,"House of Representatives, Consent Calendar","House of Representatives, Consent Calendar",0,0,,,,,5,1,1
420092,2012,Regular Session 2012,HR329,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",0,0,,,,,5,1,1
420093,2012,Regular Session 2012,HR330,"Mathews, Lula McCloud, commended","Mathews, Lula McCloud, commended",0,0,,,,,5,1,1
420094,2012,Regular Session 2012,HR335,"Lindsey, Timothy Joe, II, commended","Lindsey, Timothy Joe, II, commended",0,0,,,,,5,1,1
420098,2012,Regular Session 2012,HR336,"Tucker, R.E., commended","Tucker, R.E., commended",0,0,,,,,5,1,1
420099,2012,Regular Session 2012,HR337,"Nalley, Brian; Tyler, Tommy; Hall, Deangelo; Stewart, Robert; Alexander, Frank; Smith, Kenneth, Jr., commended","Nalley, Brian; Tyler, Tommy; Hall, Deangelo; Stewart, Robert; Alexander, Frank; Smith, Kenneth, Jr., commended",0,0,,,,,5,1,1
420101,2012,Regular Session 2012,HR338,"Peterson, Beverly, commended","Peterson, Beverly, commended",0,0,,,,,5,1,1
420102,2012,Regular Session 2012,HR339,"Brantley, Micky, commended","Brantley, Micky, commended",0,0,,,,,5,1,1
420104,2012,Regular Session 2012,HR340,"Reese, Donald, commended","Reese, Donald, commended",0,0,,,,,5,1,1
420105,2012,Regular Session 2012,HR341,"Wilson, Charles, commended","Wilson, Charles, commended",0,0,,,,,5,1,1
420110,2012,Regular Session 2012,HR342,"Willis, Willie, commended","Willis, Willie, commended",0,0,,,,,5,1,1
420111,2012,Regular Session 2012,HR343,"Grant, Johnny; Morgan, Josh; Bishop, Michael, commended","Grant, Johnny; Morgan, Josh; Bishop, Michael, commended",0,0,,,,,5,1,1
420112,2012,Regular Session 2012,HR344,"Snider, Katherine, commended","Snider, Katherine, commended",0,0,,,,,5,1,1
420114,2012,Regular Session 2012,HR345,"Faulkner, Brian P., commended","Faulkner, Brian P., commended",0,0,,,,,5,1,1
420115,2012,Regular Session 2012,HR346,"Taylor, George William, commended","Taylor, George William, commended",0,0,,,,,5,1,1
420117,2012,Regular Session 2012,HR347,"Lambert, Cassidy, commended","Lambert, Cassidy, commended",0,0,,,,,5,1,1
420120,2012,Regular Session 2012,HR349,"Knight, Andrew Wilson, death mourned","Knight, Andrew Wilson, death mourned",0,0,,,,,5,1,1
391285,2012,Regular Session 2012,HR35,"Sartin, Vernon Forby, death mourned","Sartin, Vernon Forby, death mourned",0,0,,,,,5,1,1
420122,2012,Regular Session 2012,HR350,"Overstreet, Janet Hall, death mourned","Overstreet, Janet Hall, death mourned",0,0,,,,,5,1,1
420123,2012,Regular Session 2012,HR351,"Brown, P.D., commended","Brown, P.D., commended",0,0,,,,,5,1,1
420124,2012,Regular Session 2012,HR352,"Jackson, George M., Sr., death mourned","Jackson, George M., Sr., death mourned",0,0,,,,,5,1,1
420129,2012,Regular Session 2012,HR354,"Bladder Cancer Awareness Month, recognized","Bladder Cancer Awareness Month, recognized",0,0,,,,,5,1,1
420130,2012,Regular Session 2012,HR355,"Goli, Rakesh and Hurowitz, Haley, commended","Goli, Rakesh and Hurowitz, Haley, commended",0,0,,,,,5,1,1
420393,2012,Regular Session 2012,HR357,"House of Representatives, Consent Calendar","House of Representatives, Consent Calendar",0,0,,,,,5,1,1
420396,2012,Regular Session 2012,HR358,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",0,0,,,,,5,1,1
420399,2012,Regular Session 2012,HR359,"Daniels, Dr. and Mrs. James, and the Gifted Enrichment Program of Anniston, Alabama, commended","Daniels, Dr. and Mrs. James, and the Gifted Enrichment Program of Anniston, Alabama, commended",0,0,,,,,5,1,1
391288,2012,Regular Session 2012,HR36,"Real, D.D., death mourned","Real, D.D., death mourned",0,0,,,,,5,1,1
420400,2012,Regular Session 2012,HR360,"Gilley, Donald and the Gifted Enrichment Program of Anniston, Alabama, commended","Gilley, Donald and the Gifted Enrichment Program of Anniston, Alabama, commended",0,0,,,,,5,1,1
