bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
1103350,2018,Regular Session 2018,HB493,"Birmingham, establish vacant building program, and procedures","Birmingham, establish vacant building program, and procedures",0,0,,,,,5,1,1
1103261,2018,Regular Session 2018,HB495,"Motor vehicles, distinctive license plates, provide for ""person with autism"" motor vehicle plate","Motor vehicles, distinctive license plates, provide for ""person with autism"" motor vehicle plate",0,0,,,,,5,1,1
1103309,2018,Regular Session 2018,HB496,"Tuskegee University clarifying that governing board is board of trustees, State Superintendent of Education removed from board, Secs. 16-57-1, 16-57-5 am'd.","Tuskegee University clarifying that governing board is board of trustees, State Superintendent of Education removed from board, Secs. 16-57-1, 16-57-5 am'd.",0,0,,,,,5,1,1
1103348,2018,Regular Session 2018,HB498,"Retirement of members of the Teachers' Retirement System and the Employees' Retirement System who elect to receive a reduced retirement allowance, additional option of electing to receive a partial lump-sum distribution as a single payment, provided for under certain conditions, Secs. 16-25-14 & 36-27-16 am'd.","Retirement of members of the Teachers' Retirement System and the Employees' Retirement System who elect to receive a reduced retirement allowance, additional option of electing to receive a partial lump-sum distribution as a single payment, provided for under certain conditions, Secs. 16-25-14 & 36-27-16 am'd.",0,0,,,,,5,1,1
1103336,2018,Regular Session 2018,HB499,Property; Intellectual property; Copyright; Sound recordings,Property; Intellectual property; Copyright; Sound recordings,0,0,,,,,5,1,1
1046382,2018,Regular Session 2018,HB50,"Controlled substances, to add synthetic drugs and synthetic drug analogues to the list of controlled substances, Sec. 13A-12-211 am'd.","Controlled substances, to add synthetic drugs and synthetic drug analogues to the list of controlled substances, Sec. 13A-12-211 am'd.",0,0,,,,,5,1,1
1103243,2018,Regular Session 2018,HB500,"Local governments, bond financing review forms, bond financing agreement documents to include a schedule of all of the debt obligations of teh county under certain conditions, signed acknowledgement required, municipalities and local school boards requried to follow the same procedures required of a county before entering into a bond financing agreement and required to complete a government bond financing review form developed by the Department of Examiners of Public Accounts, Secs. 11-8A-3 & 11-8A-4 am'd.","Local governments, bond financing review forms, bond financing agreement documents to include a schedule of all of the debt obligations of teh county under certain conditions, signed acknowledgement required, municipalities and local school boards requried to follow the same procedures required of a county before entering into a bond financing agreement and required to complete a government bond financing review form developed by the Department of Examiners of Public Accounts, Secs. 11-8A-3 & 11-8A-4 am'd.",0,0,,,,,5,1,1
1103248,2018,Regular Session 2018,HB501,"Sexual offenses, provide for enhanced punishment of indecent exposure where victim is a child and include indecent exposure as offense under enticing a child for immoral purposes, Secs. 13A-6-68, 13A-6-69, 15-19-7 am'd.","Sexual offenses, provide for enhanced punishment of indecent exposure where victim is a child and include indecent exposure as offense under enticing a child for immoral purposes, Secs. 13A-6-68, 13A-6-69, 15-19-7 am'd.",0,0,,,,,5,1,1
1103274,2018,Regular Session 2018,HB502,Time; to adopt Daylight Savings Time statewide if Congress amends Federal law to allow it.,Time; to adopt Daylight Savings Time statewide if Congress amends Federal law to allow it.,0,0,,,,,5,1,1
1103320,2018,Regular Session 2018,HB505,Water authorities; regulation by Public Service Commission for certain authorities authorized.,Water authorities; regulation by Public Service Commission for certain authorities authorized.,0,0,,,,,5,1,1
1103351,2018,Regular Session 2018,HB506,"Insurance companies, corporate governance, required to provide Commissioner of Insurance annually, Corporate Governance Model Act enacted, Secs. 27-29B-1 to 27-29B-9, inclusive, added","Insurance companies, corporate governance, required to provide Commissioner of Insurance annually, Corporate Governance Model Act enacted, Secs. 27-29B-1 to 27-29B-9, inclusive, added",0,0,,,,,5,1,1
1105380,2018,Regular Session 2018,HB508,Time; to adopt Daylight Savings Time statewide if Congress amends Federal law to allow it.,Time; to adopt Daylight Savings Time statewide if Congress amends Federal law to allow it.,0,0,,,,,5,1,1
1046521,2018,Regular Session 2018,HB51,"Consumer, regulate microblading and eyelash extension facilities, penalties","Consumer, regulate microblading and eyelash extension facilities, penalties",0,0,,,,,5,1,1
1105400,2018,Regular Session 2018,HB510,"Privately owned/leased property; cemetary or burial site thereon; requirement to allow access to certain persons to graves, gravesites; Section 35-1-4 amd.","Privately owned/leased property; cemetary or burial site thereon; requirement to allow access to certain persons to graves, gravesites; Section 35-1-4 amd.",0,0,,,,,5,1,1
1105405,2018,Regular Session 2018,HB511,"Education, public schools, grades 6 to 12, allow elective courses on the study of the Bible, provide immunity for teachers who teach in good faith with proper historical context, State Board of Education to implement rules and policies","Education, public schools, grades 6 to 12, allow elective courses on the study of the Bible, provide immunity for teachers who teach in good faith with proper historical context, State Board of Education to implement rules and policies",0,0,,,,,5,1,1
1105383,2018,Regular Session 2018,HB512,"Supernumerary court reporters, death benefits for surviving spouse provided","Supernumerary court reporters, death benefits for surviving spouse provided",0,0,,,,,5,1,1
