bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
327618,2011,Regular Session 2011,HR469,"Muscle Shoals High School percussion ensemble, commended","Muscle Shoals High School percussion ensemble, commended",0,0,,,,,5,1,1
296547,2011,Regular Session 2011,HR47,"Jackson, Rhonda, commended","Jackson, Rhonda, commended",0,0,,,,,5,1,1
327677,2011,Regular Session 2011,HR474,"Arledge, Wilmer Scott, death mourned","Arledge, Wilmer Scott, death mourned",0,0,,,,,5,1,1
327616,2011,Regular Session 2011,HR475,"Flowers, Berlin, death mourned","Flowers, Berlin, death mourned",0,0,,,,,5,1,1
327449,2011,Regular Session 2011,HR476,"Benfante, Karen Carter, death mourned","Benfante, Karen Carter, death mourned",0,0,,,,,5,1,1
327657,2011,Regular Session 2011,HR477,"Washington, Jerry E., death mourned","Washington, Jerry E., death mourned",0,0,,,,,5,1,1
327544,2011,Regular Session 2011,HR478,"Boyd, Marston Dale, death mourned","Boyd, Marston Dale, death mourned",0,0,,,,,5,1,1
327676,2011,Regular Session 2011,HR479,"Goodson, Zebedee, death mourned","Goodson, Zebedee, death mourned",0,0,,,,,5,1,1
296617,2011,Regular Session 2011,HR48,"Hilson, Brian, commended","Hilson, Brian, commended",0,0,,,,,5,1,1
327600,2011,Regular Session 2011,HR480,"Keenum, James Curtis, Sr., death mourned","Keenum, James Curtis, Sr., death mourned",0,0,,,,,5,1,1
327620,2011,Regular Session 2011,HR481,"Starr, Cody Bartlett Richardson, death mourned","Starr, Cody Bartlett Richardson, death mourned",0,0,,,,,5,1,1
327489,2011,Regular Session 2011,HR482,"McGee, John P., death mourned","McGee, John P., death mourned",0,0,,,,,5,1,1
327475,2011,Regular Session 2011,HR483,"Scott, Rodney Keith, death mourned","Scott, Rodney Keith, death mourned",0,0,,,,,5,1,1
327560,2011,Regular Session 2011,HR484,"Parks, Jason Michael, death mourned","Parks, Jason Michael, death mourned",0,0,,,,,5,1,1
327404,2011,Regular Session 2011,HR485,"Farmer, Belle, death mourned","Farmer, Belle, death mourned",0,0,,,,,5,1,1
327612,2011,Regular Session 2011,HR486,"Hammond, David Brent, death mourned","Hammond, David Brent, death mourned",0,0,,,,,5,1,1
327503,2011,Regular Session 2011,HR487,"Miller, Ed, commended","Miller, Ed, commended",0,0,,,,,5,1,1
327673,2011,Regular Session 2011,HR488,"Woods, Cynthia, commended","Woods, Cynthia, commended",0,0,,,,,5,1,1
327455,2011,Regular Session 2011,HR489,"Jacobs, Phyllis Ann, death mourned","Jacobs, Phyllis Ann, death mourned",0,0,,,,,5,1,1
296761,2011,Regular Session 2011,HR49,"McCurdy, Lewis Hall, Jr., death mourned","McCurdy, Lewis Hall, Jr., death mourned",0,0,,,,,5,1,1
327964,2011,Regular Session 2011,HR490,"House of Representatives, Consent Calendar","House of Representatives, Consent Calendar",0,0,,,,,5,1,1
328013,2011,Regular Session 2011,HR491,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",0,0,,,,,5,1,1
327882,2011,Regular Session 2011,HR499,"Anniston City School Gifted Enrichment Program; Hooks, Richard L., commended","Anniston City School Gifted Enrichment Program; Hooks, Richard L., commended",0,0,,,,,5,1,1
327977,2011,Regular Session 2011,HR500,"Washington, Anna; Yarbrough, Carol; Calhoun, Georgia, commended","Washington, Anna; Yarbrough, Carol; Calhoun, Georgia, commended",0,0,,,,,5,1,1
327889,2011,Regular Session 2011,HR501,"Lindsey, Timothy Joe, II, commended","Lindsey, Timothy Joe, II, commended",0,0,,,,,5,1,1
327995,2011,Regular Session 2011,HR502,"Acray, Mildred Bryant Gladden, death mourned","Acray, Mildred Bryant Gladden, death mourned",0,0,,,,,5,1,1
328007,2011,Regular Session 2011,HR503,"Harris, Bobby Dale, death mourned","Harris, Bobby Dale, death mourned",0,0,,,,,5,1,1
328019,2011,Regular Session 2011,HR504,"Bright, Joni Elizabeth Wilson, death mourned","Bright, Joni Elizabeth Wilson, death mourned",0,0,,,,,5,1,1
327916,2011,Regular Session 2011,HR505,"Browning, Mary Elizabeth Tierce, death mourned","Browning, Mary Elizabeth Tierce, death mourned",0,0,,,,,5,1,1
327926,2011,Regular Session 2011,HR506,"Hoskins, Patricia Ann Cason, death mourned","Hoskins, Patricia Ann Cason, death mourned",0,0,,,,,5,1,1
328223,2011,Regular Session 2011,HR507,"Mullinax, Bobby T., Sr., death mourned","Mullinax, Bobby T., Sr., death mourned",0,0,,,,,5,1,1
328294,2011,Regular Session 2011,HR508,"Lipscomb, William Thomas; Lipscomb, Linda Sue, death mourned","Lipscomb, William Thomas; Lipscomb, Linda Sue, death mourned",0,0,,,,,5,1,1
328136,2011,Regular Session 2011,HR509,"Bryant, David Lamar, death mourned","Bryant, David Lamar, death mourned",0,0,,,,,5,1,1
327991,2011,Regular Session 2011,HR510,"Campbell, Frank, death mourned","Campbell, Frank, death mourned",0,0,,,,,5,1,1
327921,2011,Regular Session 2011,HR513,"Clontz, Lucille, death mourned","Clontz, Lucille, death mourned",0,0,,,,,5,1,1
328176,2011,Regular Session 2011,HR514,"Smith, Evelyn Syrella, death mourned","Smith, Evelyn Syrella, death mourned",0,0,,,,,5,1,1
327984,2011,Regular Session 2011,HR515,"Fowler, Katherine, death mourned","Fowler, Katherine, death mourned",0,0,,,,,5,1,1
328018,2011,Regular Session 2011,HR516,"Higdon, Jimmy E., death mourned","Higdon, Jimmy E., death mourned",0,0,,,,,5,1,1
327881,2011,Regular Session 2011,HR517,"Clayton, Helon Marjorie, death mourned","Clayton, Helon Marjorie, death mourned",0,0,,,,,5,1,1
327802,2011,Regular Session 2011,HR518,"Boyle, Richard Allen, death mourned","Boyle, Richard Allen, death mourned",0,0,,,,,5,1,1
328049,2011,Regular Session 2011,HR519,"Werner, Jean Elizabeth, death mourned","Werner, Jean Elizabeth, death mourned",0,0,,,,,5,1,1
328046,2011,Regular Session 2011,HR520,"Almond, Pauline Mary Griffiths, death mourned","Almond, Pauline Mary Griffiths, death mourned",0,0,,,,,5,1,1
328187,2011,Regular Session 2011,HR521,"Powell, Doris J., death mourned","Powell, Doris J., death mourned",0,0,,,,,5,1,1
328145,2011,Regular Session 2011,HR522,"Goodrum, John C., death mourned","Goodrum, John C., death mourned",0,0,,,,,5,1,1
328051,2011,Regular Session 2011,HR523,"Purcell, Douglas C., commended","Purcell, Douglas C., commended",0,0,,,,,5,1,1
328112,2011,Regular Session 2011,HR524,"Peters, Hattye, commended","Peters, Hattye, commended",0,0,,,,,5,1,1
327892,2011,Regular Session 2011,HR526,"Alabama State University womens track and field team, commended","Alabama State University womens track and field team, commended",0,0,,,,,5,1,1
328266,2011,Regular Session 2011,HR527,"National Solar Observatory, recognized","National Solar Observatory, recognized",0,0,,,,,5,1,1
328416,2011,Regular Session 2011,HR530,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",0,0,,,,,5,1,1
328393,2011,Regular Session 2011,HR531,"Cone, Scott Monroe, death mourned","Cone, Scott Monroe, death mourned",0,0,,,,,5,1,1
328375,2011,Regular Session 2011,HR532,"Grissett, Lance D., commended posthumously","Grissett, Lance D., commended posthumously",0,0,,,,,5,1,1
328377,2011,Regular Session 2011,HR533,"Raulerson, Marsha D., commended","Raulerson, Marsha D., commended",0,0,,,,,5,1,1
328385,2011,Regular Session 2011,HR534,"Kennon, Henry Armstrong, death mourned","Kennon, Henry Armstrong, death mourned",0,0,,,,,5,1,1
328374,2011,Regular Session 2011,HR535,"Battles, Mary E., death mourned","Battles, Mary E., death mourned",0,0,,,,,5,1,1
328378,2011,Regular Session 2011,HR536,"Garrett, Marion Darlene, death mourned","Garrett, Marion Darlene, death mourned",0,0,,,,,5,1,1
328382,2011,Regular Session 2011,HR537,"Cobb, David Logan, death mourned","Cobb, David Logan, death mourned",0,0,,,,,5,1,1
328395,2011,Regular Session 2011,HR538,"Foster, Mary Frances, death mourned","Foster, Mary Frances, death mourned",0,0,,,,,5,1,1
328443,2011,Regular Session 2011,HR539,"Gurley, Betty Jewell Wier, death mourned","Gurley, Betty Jewell Wier, death mourned",0,0,,,,,5,1,1
328584,2011,Regular Session 2011,HR540,"Turner, Lisa Rutledge, death mourned","Turner, Lisa Rutledge, death mourned",0,0,,,,,5,1,1
328428,2011,Regular Session 2011,HR541,"Richey, Alfred Wallace, death mourned","Richey, Alfred Wallace, death mourned",0,0,,,,,5,1,1
328563,2011,Regular Session 2011,HR542,"Elliott, Paul, death mourned","Elliott, Paul, death mourned",0,0,,,,,5,1,1
328582,2011,Regular Session 2011,HR543,"Brown, Parker, commended","Brown, Parker, commended",0,0,,,,,5,1,1
332516,2011,Regular Session 2011,HR546,"House of Representatives, Consent Calendar","House of Representatives, Consent Calendar",0,0,,,,,5,1,1
332419,2011,Regular Session 2011,HR548,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",0,0,,,,,5,1,1
332393,2011,Regular Session 2011,HR549,"Daleville High School JROTC rifle team, commended","Daleville High School JROTC rifle team, commended",0,0,,,,,5,1,1
296804,2011,Regular Session 2011,HR55,"Newman, Donald Joshua, death mourned","Newman, Donald Joshua, death mourned",0,0,,,,,5,1,1
332450,2011,Regular Session 2011,HR550,"Hutto, Jeff A., commended","Hutto, Jeff A., commended",0,0,,,,,5,1,1
332362,2011,Regular Session 2011,HR551,"Robbins, Jim, commended","Robbins, Jim, commended",0,0,,,,,5,1,1
332473,2011,Regular Session 2011,HR552,"Haynes, W. Clinton, Sr., commended","Haynes, W. Clinton, Sr., commended",0,0,,,,,5,1,1
332557,2011,Regular Session 2011,HR553,"Barnes, Gay, commended","Barnes, Gay, commended",0,0,,,,,5,1,1
332477,2011,Regular Session 2011,HR554,"Lewis, Pearl Shamburger, death mourned","Lewis, Pearl Shamburger, death mourned",0,0,,,,,5,1,1
332558,2011,Regular Session 2011,HR555,"Jones, Kevin, death mourned","Jones, Kevin, death mourned",0,0,,,,,5,1,1
332317,2011,Regular Session 2011,HR556,"Turner, Reverend and Mrs. Donald, commended","Turner, Reverend and Mrs. Donald, commended",0,0,,,,,5,1,1
332320,2011,Regular Session 2011,HR557,"White, Gloria Norwood, death mourned","White, Gloria Norwood, death mourned",0,0,,,,,5,1,1
332363,2011,Regular Session 2011,HR558,"Glover, Raymond Navarro, commended","Glover, Raymond Navarro, commended",0,0,,,,,5,1,1
332348,2011,Regular Session 2011,HR559,"Seltzer, Celeste Beard, death mourned","Seltzer, Celeste Beard, death mourned",0,0,,,,,5,1,1
296660,2011,Regular Session 2011,HR56,"Chapman, Brandon Scott, death mourned","Chapman, Brandon Scott, death mourned",0,0,,,,,5,1,1
332375,2011,Regular Session 2011,HR560,"Sellers, Ethel, commended","Sellers, Ethel, commended",0,0,,,,,5,1,1
332575,2011,Regular Session 2011,HR561,"Hall, Ethel H., commended","Hall, Ethel H., commended",0,0,,,,,5,1,1
332412,2011,Regular Session 2011,HR562,"Biaz, Youssef, commended","Biaz, Youssef, commended",0,0,,,,,5,1,1
332584,2011,Regular Session 2011,HR563,"Alabama A & M University Founder's Day observance, recognized","Alabama A & M University Founder's Day observance, recognized",0,0,,,,,5,1,1
296459,2011,Regular Session 2011,HR57,"Colvin, Jessie Mae, death mourned","Colvin, Jessie Mae, death mourned",0,0,,,,,5,1,1
332333,2011,Regular Session 2011,HR573,"Cooks, John Wesley, death mourned","Cooks, John Wesley, death mourned",0,0,,,,,5,1,1
332420,2011,Regular Session 2011,HR574,"White, Jerry Ray, death mourned","White, Jerry Ray, death mourned",0,0,,,,,5,1,1
332540,2011,Regular Session 2011,HR575,"Battles, Ola Mae, death mourned","Battles, Ola Mae, death mourned",0,0,,,,,5,1,1
332571,2011,Regular Session 2011,HR576,"Compton, Preston Clarence, death mourned","Compton, Preston Clarence, death mourned",0,0,,,,,5,1,1
332483,2011,Regular Session 2011,HR577,"Smith, Helen Joyce, death mourned","Smith, Helen Joyce, death mourned",0,0,,,,,5,1,1
332327,2011,Regular Session 2011,HR578,"Steed, Sarah Sizemore, death mourned","Steed, Sarah Sizemore, death mourned",0,0,,,,,5,1,1
332434,2011,Regular Session 2011,HR579,"Kerce, Linda Faye, death mourned","Kerce, Linda Faye, death mourned",0,0,,,,,5,1,1
296828,2011,Regular Session 2011,HR58,"Alexander, Thomas M., death mourned","Alexander, Thomas M., death mourned",0,0,,,,,5,1,1
332444,2011,Regular Session 2011,HR580,"Wells, Sarah Katherine Robertson, death mourned","Wells, Sarah Katherine Robertson, death mourned",0,0,,,,,5,1,1
332526,2011,Regular Session 2011,HR584,"Davis, Terry Wayne, death mourned","Davis, Terry Wayne, death mourned",0,0,,,,,5,1,1
