bill_id,session_year,session_name,bill_number,title,description,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,taxonomy_warning,review_priority,text_documents,documents_present
96898,2010,Regular Session 2010,HB658,"Alabama Indigent Defense Commission, established, duties, powers, appointment, terms, Office of Indigent Defense Services, established, Indigent Defense Advisory Board in each judicial circuit, appropriation, Secs. 12-19-252, 15-12-1, 15-12-4, 15-12-5, 15-12-6, 15-12-21, 15-12-22, 15-12-23, 15-12-26, 15-12-27, 15-12-40, 15-12-41, 15-12-42, 15-12-43, 15-12-44, 15-12-45, 15-12-46 am'd.; Secs. 15-12-2, 15-12-3, 15-12-24.1 repealed","Alabama Indigent Defense Commission, established, duties, powers, appointment, terms, Office of Indigent Defense Services, established, Indigent Defense Advisory Board in each judicial circuit, appropriation, Secs. 12-19-252, 15-12-1, 15-12-4, 15-12-5, 15-12-6, 15-12-21, 15-12-22, 15-12-23, 15-12-26, 15-12-27, 15-12-40, 15-12-41, 15-12-42, 15-12-43, 15-12-44, 15-12-45, 15-12-46 am'd.; Secs. 15-12-2, 15-12-3, 15-12-24.1 repealed",0,0,,,,,5,1,1
96899,2010,Regular Session 2010,HB659,"Farm-raised fish and wild fish used for human consumption, labeling with country of origin, required, criminal penalties and civil fines, Secs. 22-20A-1 to 22-20A-8, inclusive, 22-20A-30 to 22-20A-32, inclusive, repealed; Act 2009-582, 2009 Reg. Sess. repealed","Farm-raised fish and wild fish used for human consumption, labeling with country of origin, required, criminal penalties and civil fines, Secs. 22-20A-1 to 22-20A-8, inclusive, 22-20A-30 to 22-20A-32, inclusive, repealed; Act 2009-582, 2009 Reg. Sess. repealed",0,0,,,,,5,1,1
96306,2010,Regular Session 2010,HB66,"State employees and employees of public educational institutions in the state, ineligible from holding any statewide elective office or serving in the Legislature, End to Double Dipping Act, Sec. 36-2-1 am'd.","State employees and employees of public educational institutions in the state, ineligible from holding any statewide elective office or serving in the Legislature, End to Double Dipping Act, Sec. 36-2-1 am'd.",0,0,,,,,5,1,1
96900,2010,Regular Session 2010,HB660,"Lauderdale County Association of Volunteer Fire Departments, Inc., exempt from state, county, and municipal sales and use tax","Lauderdale County Association of Volunteer Fire Departments, Inc., exempt from state, county, and municipal sales and use tax",0,0,,,,,5,1,1
96901,2010,Regular Session 2010,HB661,"Prescription drugs or personal property purchased pursuant to a prescription from a nonresident retailer, fee levied","Prescription drugs or personal property purchased pursuant to a prescription from a nonresident retailer, fee levied",0,0,,,,,5,1,1
96902,2010,Regular Session 2010,HB662,"Emergency telephone service (E-911), Commercial Mobile Radio Service (CMRS) Board renamed Alabama Wireless E-911 Board, members increased, Attorney General assistance in legal matters authorized, oversight and regulation by Public Service Commission, Secs. 11-98-7, 11-98-8 am'd.","Emergency telephone service (E-911), Commercial Mobile Radio Service (CMRS) Board renamed Alabama Wireless E-911 Board, members increased, Attorney General assistance in legal matters authorized, oversight and regulation by Public Service Commission, Secs. 11-98-7, 11-98-8 am'd.",0,0,,,,,5,1,1
96903,2010,Regular Session 2010,HB663,"Agricultural Center Board, appropriations for renovation and rehabilitation of Garrett Coliseum conditioned on $30 million renovation agreement, Garrett Coliseum Agricultural Center Restoration and Improvement Act","Agricultural Center Board, appropriations for renovation and rehabilitation of Garrett Coliseum conditioned on $30 million renovation agreement, Garrett Coliseum Agricultural Center Restoration and Improvement Act",0,0,,,,,5,3,3
96904,2010,Regular Session 2010,HB664,"Stevenson, corp. limits alt.","Stevenson, corp. limits alt.",0,0,,,,,5,2,2
96905,2010,Regular Session 2010,HB665,"School attendance, prior notice of prosecution for nonattendance requirement deleted, distribution and verification of receipt of school and state attendance policy required, Sec. 16-28-16 am'd.","School attendance, prior notice of prosecution for nonattendance requirement deleted, distribution and verification of receipt of school and state attendance policy required, Sec. 16-28-16 am'd.",0,0,,,,,5,1,1
96906,2010,Regular Session 2010,HB666,"Montgomery, municipal court judges elected at-large, election, terms, duties, compensation, const. amend.","Montgomery, municipal court judges elected at-large, election, terms, duties, compensation, const. amend.",0,0,,,,,5,1,1
