model_run_id,war_outcome_id,state_code,cycle,chamber,district,direct_overperformance,incumbency_balance,dem_incumbent,rep_incumbent,canonical_party,candidate_result_id,candidate_name,incumbent,normalized_candidate_name,surname_only,same_cycle_name_collision,candidate_effect_id,identity_status,replacement_level,replacement_method,replacement_group,war_target,candidate_war_differential,war_unexplained,candidate_war,component_id,component_candidates,component_races,quality_identification,candidate_war_se,intrinsic_war,intrinsic_war_se,appearances,first_cycle,last_cycle,candidate_war_low,candidate_war_high,war_reliability,war_status,selected_penalty,candidate_direct_overperformance,candidate_replacement_level,candidate_war_target,pre_election_war,pre_election_war_se,pre_election_appearances,pre_election_war_source
WAR-POST2016-3E87657081BBBCB16754,WAROUT-ACD1B6CFAC5B892FA85C,AL,2018,lower,2,1.0131030311206857,-1,0,1,D,AL-2018-house-2-D-LORA-KAY-MORROW,Lora Kay Morrow,0,LORA KAY MORROW,False,False,AL-NAME-LORA-KAY-MORROW,state_scoped_normalized_full_name,1.791593401161908,state_cycle_chamber_office,state_cycle_chamber_office:AL|2018|lower|federal_composite,-0.7784903700412222,-0.5189935800274814,-0.2594967900137408,-0.2594967900137407,COMP-00048,2,1,pair_differential_only,4.576800691394028,0.7405032099862592,4.424646585709248,1,2018,2018,-9.230026145146034,8.711032565118554,0.5,uncertain,1.0,1.0131030311206857,1.791593401161908,-0.7784903700412222,0.0,,0,no_prior_race
WAR-POST2016-3E87657081BBBCB16754,WAROUT-2FA078E1F83959C3BEEF,AL,2018,lower,3,13.871703158844564,0,0,0,D,AL-2018-house-3-D-CHAD-YOUNG,Chad Young,0,CHAD YOUNG,False,False,AL-NAME-CHAD-YOUNG,state_scoped_normalized_full_name,1.791593401161908,state_cycle_chamber_office,state_cycle_chamber_office:AL|2018|lower|federal_composite,12.080109757682656,8.053406505121771,4.0267032525608855,4.0267032525608855,COMP-00014,2,1,pair_differential_only,4.576800691394028,4.0267032525608855,4.424646585709248,1,2018,2018,-4.943826102571409,12.99723260769318,0.5,uncertain,1.0,13.871703158844564,1.791593401161908,12.080109757682656,0.0,,0,no_prior_race
WAR-POST2016-3E87657081BBBCB16754,WAROUT-95F32D69686B6CFA1219,AL,2018,lower,4,-4.249050499408568,0,0,0,D,AL-2018-house-4-D-JO-ANN-CUMMINGS,Jo Ann Cummings,0,JO ANN CUMMINGS,False,False,AL-NAME-JO-ANN-CUMMINGS,state_scoped_normalized_full_name,1.791593401161908,state_cycle_chamber_office,state_cycle_chamber_office:AL|2018|lower|federal_composite,-6.040643900570476,-4.0270959337136505,-2.0135479668568257,-2.0135479668568252,COMP-00039,2,1,pair_differential_only,4.576800691394028,-2.0135479668568252,4.424646585709248,1,2018,2018,-10.984077321989119,6.956981388275469,0.5,uncertain,1.0,-4.249050499408568,1.791593401161908,-6.040643900570476,0.0,,0,no_prior_race
WAR-POST2016-3E87657081BBBCB16754,WAROUT-442DED690B460960AF9A,AL,2018,lower,5,-3.4944827980876028,-1,0,1,D,AL-2018-house-5-D-BRIAN-D-WILLIAMS,Brian D Williams,0,BRIAN D WILLIAMS,False,False,AL-NAME-BRIAN-D-WILLIAMS,state_scoped_normalized_full_name,1.791593401161908,state_cycle_chamber_office,state_cycle_chamber_office:AL|2018|lower|federal_composite,-5.286076199249511,-3.5240507994996735,-1.7620253997498372,-1.7620253997498367,COMP-00009,2,1,pair_differential_only,4.576800691394028,-0.7620253997498369,4.424646585709248,1,2018,2018,-10.73255475488213,7.208503955382458,0.5,uncertain,1.0,-3.4944827980876028,1.791593401161908,-5.286076199249511,0.0,,0,no_prior_race
WAR-POST2016-3E87657081BBBCB16754,WAROUT-3283E57DCE691AE7F22C,AL,2018,lower,7,13.406375673864773,0,0,0,D,AL-2018-house-7-D-KENNETH-A-BRACKINS,Kenneth A. Brackins,0,KENNETH A BRACKINS,False,False,AL-NAME-KENNETH-A-BRACKINS,state_scoped_normalized_full_name,1.791593401161908,state_cycle_chamber_office,state_cycle_chamber_office:AL|2018|lower|federal_composite,11.614782272702865,7.7431881818019095,3.871594090900955,3.8715940909009547,COMP-00043,2,1,pair_differential_only,4.576800691394028,3.8715940909009547,4.424646585709248,1,2018,2018,-5.09893526423134,12.842123446033249,0.5,uncertain,1.0,13.406375673864773,1.791593401161908,11.614782272702865,0.0,,0,no_prior_race
WAR-POST2016-3E87657081BBBCB16754,WAROUT-9531E1503E2C6D7A510D,AL,2018,lower,8,0.6386637711439107,-1,0,1,D,AL-2018-house-8-D-BILLY-JACKSON,Billy Jackson,0,BILLY JACKSON,False,False,AL-NAME-BILLY-JACKSON,state_scoped_normalized_full_name,1.791593401161908,state_cycle_chamber_office,state_cycle_chamber_office:AL|2018|lower|federal_composite,-1.1529296300179972,-0.7686197533453314,-0.3843098766726658,-0.3843098766726657,COMP-00008,2,1,pair_differential_only,4.576800691394028,0.6156901233273342,4.424646585709248,1,2018,2018,-9.35483923180496,8.586219478459629,0.5,uncertain,1.0,0.6386637711439107,1.791593401161908,-1.1529296300179972,0.0,,0,no_prior_race
WAR-POST2016-3E87657081BBBCB16754,WAROUT-BD8DA90B4FBA11E11797,AL,2018,lower,10,-5.951019711359823,-1,0,1,D,AL-2018-house-10-D-J-B-KING,J.B. King,0,J B KING,False,False,AL-NAME-J-B-KING,state_scoped_normalized_full_name,1.791593401161908,state_cycle_chamber_office,state_cycle_chamber_office:AL|2018|lower|federal_composite,-7.742613112521731,-5.161742075014487,-2.5808710375072437,-2.5808710375072437,COMP-00028,2,1,pair_differential_only,4.576800691394028,-1.5808710375072437,4.424646585709248,1,2018,2018,-11.551400392639538,6.3896583176250505,0.5,uncertain,1.0,-5.951019711359823,1.791593401161908,-7.742613112521731,0.0,,0,no_prior_race
WAR-POST2016-3E87657081BBBCB16754,WAROUT-E3A778403481AD2D7F37,AL,2018,lower,15,2.601298866097764,-1,0,1,D,AL-2018-house-15-D-SUZANNA-COLEMAN,Suzanna Coleman,0,SUZANNA COLEMAN,False,False,AL-NAME-SUZANNA-COLEMAN,state_scoped_normalized_full_name,1.791593401161908,state_cycle_chamber_office,state_cycle_chamber_office:AL|2018|lower|federal_composite,0.8097054649358562,0.5398036432905707,0.2699018216452854,0.26990182164528537,COMP-00059,2,1,pair_differential_only,4.576800691394028,1.2699018216452853,4.424646585709248,1,2018,2018,-8.700627533487008,9.24043117677758,0.5,uncertain,1.0,2.601298866097764,1.791593401161908,0.8097054649358562,0.0,,0,no_prior_race
WAR-POST2016-3E87657081BBBCB16754,WAROUT-60189DA3A69756B017A3,AL,2018,lower,18,8.067229304927409,0,0,0,D,AL-2018-house-18-D-EDDIE-BRITTON,Eddie Britton,0,EDDIE BRITTON,False,False,AL-NAME-EDDIE-BRITTON,state_scoped_normalized_full_name,1.791593401161908,state_cycle_chamber_office,state_cycle_chamber_office:AL|2018|lower|federal_composite,6.275635903765501,4.183757269177001,2.0918786345885003,2.0918786345885003,COMP-00024,2,1,pair_differential_only,4.576800691394028,2.0918786345885003,4.424646585709248,1,2018,2018,-6.878650720543794,11.062407989720795,0.5,uncertain,1.0,8.067229304927409,1.791593401161908,6.275635903765501,0.0,,0,no_prior_race
WAR-POST2016-3E87657081BBBCB16754,WAROUT-E5EEA5BF5CCE7852679B,AL,2018,lower,20,1.3153311919943391,-1,0,1,D,AL-2018-house-20-D-LINDA-MEIGS,Linda Meigs,0,LINDA MEIGS,False,False,AL-NAME-LINDA-MEIGS,state_scoped_normalized_full_name,1.791593401161908,state_cycle_chamber_office,state_cycle_chamber_office:AL|2018|lower|federal_composite,-0.4762622091675688,-0.31750813944504586,-0.15875406972252293,-0.15875406972252293,COMP-00046,2,1,pair_differential_only,4.576800691394028,0.8412459302774771,4.424646585709248,1,2018,2018,-9.129283424854817,8.811775285409771,0.5,uncertain,1.0,1.3153311919943391,1.791593401161908,-0.4762622091675688,0.0,,0,no_prior_race
